id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,edition_year,is_placeholder_date,home_team_id,away_team_id
6335,Cameroon,Libya,3.0,0.0,Cameroon,2009-01-01,PRELIMINARY-N/C.America,Nashville,2014-BRAZIL,2014,True,42,137
6336,El Salvador,Guyana,1.0,0.0,El Salvador,2009-01-01,PRELIMINARY-N/C.America,San_Jose,2014-BRAZIL,2014,True,78,106
6337,El Salvador,Mexico,2.0,0.0,El Salvador,2009-01-01,PRELIMINARY-N/C.America,San_Jose,2014-BRAZIL,2014,True,78,151
6338,England,San Marino,0.0,3.0,San Marino,2009-01-01,PRELIMINARY-N/C.America,San_Jose,2014-BRAZIL,2014,True,79,192
6339,England,Ukraine,4.0,0.0,England,2009-01-01,PRELIMINARY-N/C.America,San_Jose,2014-BRAZIL,2014,True,79,234
6340,Equatorial Guinea,Sierra Leone,3.0,1.0,Equatorial Guinea,2009-01-01,PRELIMINARY-N/C.America,San_Jose,2014-BRAZIL,2014,True,80,200
6341,Guinea,Egypt,1.0,0.0,Guinea,2009-01-01,PRELIMINARY-N/C.America,San_Salvador,2014-BRAZIL,2014,True,104,77
6342,Guyana,Costa Rica,0.0,1.0,Costa Rica,2009-01-01,PRELIMINARY-N/C.America,San_Salvador,2014-BRAZIL,2014,True,106,54
6343,Guyana,El Salvador,2.0,1.0,Guyana,2009-01-01,PRELIMINARY-N/C.America,San_Salvador,2014-BRAZIL,2014,True,106,78
6344,Guyana,Mexico,2.0,2.0,draw,2009-01-01,PRELIMINARY-N/C.America,San_Salvador,2014-BRAZIL,2014,True,106,151
6345,Honduras,Canada,2.0,2.0,draw,2009-01-01,PRELIMINARY-N/C.America,San_Salvador,2014-BRAZIL,2014,True,110,43
6346,Lebanon,Uzbekistan,4.0,0.0,Lebanon,2009-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2014-BRAZIL,2014,True,134,239
6347,Lesotho,Sudan,1.0,0.0,Lesotho,2009-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2014-BRAZIL,2014,True,135,212
6348,Liberia,Angola,3.0,1.0,Liberia,2009-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2014-BRAZIL,2014,True,136,8
6349,Libya,Cameroon,4.0,1.0,Libya,2009-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2014-BRAZIL,2014,True,137,42
6350,Liechtenstein,Bosnia-Herzegovina,2.0,3.0,Bosnia-Herzegovina,2009-01-01,PRELIMINARY-N/C.America,San_Pedro_Sula,2014-BRAZIL,2014,True,138,31
6351,Romania,Netherlands,2.0,0.0,Romania,2009-01-01,PRELIMINARY-N/C.America,Mexico D.F,2014-BRAZIL,2014,True,184,161
6352,Russia,Azerbaijan,4.0,1.0,Russia,2009-01-01,PRELIMINARY-N/C.America,Mexico D.F,2014-BRAZIL,2014,True,185,17
6353,Russia,Northern Ireland,1.0,0.0,Russia,2009-01-01,PRELIMINARY-N/C.America,Mexico D.F,2014-BRAZIL,2014,True,185,169
6354,Russia,Portugal,2.0,1.0,Russia,2009-01-01,PRELIMINARY-N/C.America,Mexico D.F,2014-BRAZIL,2014,True,185,180
6355,Rwanda,Benin,2.0,1.0,Rwanda,2009-01-01,PRELIMINARY-N/C.America,Mexico D.F,2014-BRAZIL,2014,True,186,27
6356,Benin,Mali,0.0,0.0,draw,2009-01-01,PRELIMINARY-Oceania,Manama,2014-BRAZIL,2014,True,27,147
6357,Solomon Islands,New Zealand,1.0,0.0,Solomon Islands,2009-01-01,PRELIMINARY-Oceania,Wellington,2014-BRAZIL,2014,True,204,163
6358,Angola,Uganda,1.0,3.0,Uganda,2009-01-01,PRELIMINARY-S.America,Rosario,2014-BRAZIL,2014,True,8,233
6359,Antigua and Barbuda,Guatemala,1.0,0.0,Antigua and Barbuda,2009-01-01,PRELIMINARY-S.America,Buenos Aires,2014-BRAZIL,2014,True,11,102
6360,Antigua and Barbuda,Jamaica,2.0,1.0,Antigua and Barbuda,2009-01-01,PRELIMINARY-S.America,Buenos Aires,2014-BRAZIL,2014,True,11,123
6361,Antigua and Barbuda,United States,4.0,0.0,Antigua and Barbuda,2009-01-01,PRELIMINARY-S.America,Buenos Aires,2014-BRAZIL,2014,True,11,236
6362,Canada,Cuba,6.0,1.0,Canada,2009-01-01,PRELIMINARY-S.America,La_Paz,2014-BRAZIL,2014,True,43,56
6363,Canada,Honduras,2.0,1.0,Canada,2009-01-01,PRELIMINARY-S.America,La_Paz,2014-BRAZIL,2014,True,43,110
6364,Canada,Panama,1.0,3.0,Panama,2009-01-01,PRELIMINARY-S.America,La_Paz,2014-BRAZIL,2014,True,43,174
6365,Cape Verde,Tunisia,0.0,1.0,Tunisia,2009-01-01,PRELIMINARY-S.America,La_Paz,2014-BRAZIL,2014,True,44,226
6366,Central African Republic,South Africa,0.0,1.0,South Africa,2009-01-01,PRELIMINARY-S.America,Montevideo,2014-BRAZIL,2014,True,46,206
6367,Chile,Bolivia,0.0,4.0,Bolivia,2009-01-01,PRELIMINARY-S.America,Montevideo,2014-BRAZIL,2014,True,48,29
6368,Chile,Ecuador,3.0,1.0,Chile,2009-01-01,PRELIMINARY-S.America,Montevideo,2014-BRAZIL,2014,True,48,76
6369,Chile,Uruguay,1.0,1.0,draw,2009-01-01,PRELIMINARY-S.America,Montevideo,2014-BRAZIL,2014,True,48,238
6370,Chile,Venezuela,2.0,0.0,Chile,2009-01-01,PRELIMINARY-S.America,Montevideo,2014-BRAZIL,2014,True,48,241
6371,Colombia,Paraguay,4.0,2.0,Colombia,2009-01-01,PRELIMINARY-S.America,Salvador,2014-BRAZIL,2014,True,50,176
6372,Colombia,Peru,2.0,0.0,Colombia,2009-01-01,PRELIMINARY-S.America,Puerto_Ordaz,2014-BRAZIL,2014,True,50,177
6373,Colombia,Uruguay,2.0,1.0,Colombia,2009-01-01,PRELIMINARY-S.America,Recife,2014-BRAZIL,2014,True,50,238
6374,Congo,Burkina Faso,1.0,2.0,Burkina Faso,2009-01-01,PRELIMINARY-S.America,Puerto_Ordaz,2014-BRAZIL,2014,True,52,37
6375,Congo,Gabon,3.0,1.0,Congo,2009-01-01,PRELIMINARY-S.America,Puerto_la_Cruz,2014-BRAZIL,2014,True,52,94
6376,Congo,Niger,3.0,0.0,Congo,2009-01-01,PRELIMINARY-S.America,Porto_Alegre,2014-BRAZIL,2014,True,52,165
6377,Costa Rica,El Salvador,0.0,0.0,draw,2009-01-01,PRELIMINARY-S.America,Campo Grande,2014-BRAZIL,2014,True,54,78
6378,Costa Rica,Honduras,2.0,2.0,draw,2009-01-01,PRELIMINARY-S.America,Puerto_Ordaz,2014-BRAZIL,2014,True,54,110
6379,Czech Republic,Malta,4.0,0.0,Czech Republic,2009-01-01,PRELIMINARY-S.America,Santiago,2014-BRAZIL,2014,True,59,148
6380,D.R. Congo,Togo,1.0,0.0,D.R. Congo,2009-01-01,PRELIMINARY-S.America,Santiago,2014-BRAZIL,2014,True,62,223
6381,Denmark,Czech Republic,0.0,0.0,draw,2009-01-01,PRELIMINARY-S.America,Santiago,2014-BRAZIL,2014,True,66,59
6382,Ecuador,Bolivia,2.0,2.0,draw,2009-01-01,PRELIMINARY-S.America,Santiago,2014-BRAZIL,2014,True,76,29
6383,Ecuador,Chile,2.0,0.0,Ecuador,2009-01-01,PRELIMINARY-S.America,Bogota,2014-BRAZIL,2014,True,76,48
6384,Ecuador,Colombia,2.0,4.0,Colombia,2009-01-01,PRELIMINARY-S.America,Medellin,2014-BRAZIL,2014,True,76,50
6385,Egypt,Mozambique,2.0,0.0,Egypt,2009-01-01,PRELIMINARY-S.America,Medellin,2014-BRAZIL,2014,True,77,157
6386,El Salvador,Costa Rica,1.0,0.0,El Salvador,2009-01-01,PRELIMINARY-S.America,Medellin,2014-BRAZIL,2014,True,78,54
6387,Estonia,Hungary,0.0,1.0,Hungary,2009-01-01,PRELIMINARY-S.America,San_Jose,2014-BRAZIL,2014,True,82,112
6388,Germany,Sweden,2.0,0.0,Germany,2009-01-01,PRELIMINARY-S.America,Quito,2014-BRAZIL,2014,True,97,215
6389,Ghana,Lesotho,1.0,1.0,draw,2009-01-01,PRELIMINARY-S.America,Quito,2014-BRAZIL,2014,True,98,135
6390,Greece,Bosnia-Herzegovina,1.0,1.0,draw,2009-01-01,PRELIMINARY-S.America,Quito,2014-BRAZIL,2014,True,99,31
6391,Greece,Lithuania,1.0,2.0,Lithuania,2009-01-01,PRELIMINARY-S.America,Quito,2014-BRAZIL,2014,True,99,139
6392,Tahiti,New Caledonia,1.0,0.0,Tahiti,2009-01-01,PRELIMINARY-S.America,Asuncion,2014-BRAZIL,2014,True,218,162
6393,Tahiti,New Zealand,0.0,2.0,New Zealand,2009-01-01,PRELIMINARY-S.America,Asuncion,2014-BRAZIL,2014,True,218,163
6394,Tahiti,Solomon Islands,0.0,2.0,Solomon Islands,2009-01-01,PRELIMINARY-S.America,Asuncion,2014-BRAZIL,2014,True,218,204
6395,Tahiti,Vanuatu,1.0,0.0,Tahiti,2009-01-01,PRELIMINARY-S.America,Lima,2014-BRAZIL,2014,True,218,240
6396,Tajikistan,North Korea,1.0,3.0,North Korea,2009-01-01,PRELIMINARY-S.America,Lima,2014-BRAZIL,2014,True,220,167
6397,Tanzania,Gambia,1.0,2.0,Gambia,2009-01-01,PRELIMINARY-S.America,Lima,2014-BRAZIL,2014,True,221,95
6398,Togo,Libya,1.0,0.0,Togo,2009-01-01,PRELIMINARY-S.America,Lima,2014-BRAZIL,2014,True,223,137
6399,Germany,Kazakhstan,2.0,1.0,Germany,2010-01-01,1/8_FINAL,Port_Elizabeth,2014-BRAZIL,2014,True,97,126
6400,Ghana,Egypt,1.0,2.0,Egypt,2010-01-01,1/8_FINAL,Rustenburg,2014-BRAZIL,2014,True,98,77
6401,Czech Republic,Italy,2.0,0.0,Czech Republic,2010-01-01,Group,Port_Elizabeth,2014-BRAZIL,2014,True,59,121
6402,D.R. Congo,Libya,4.0,1.0,D.R. Congo,2010-01-01,Group,Johannesburg,2014-BRAZIL,2014,True,62,137
6403,Denmark,Armenia,2.0,2.0,draw,2010-01-01,Group,Durban,2014-BRAZIL,2014,True,66,13
6404,Denmark,Italy,1.0,1.0,draw,2010-01-01,Group,Rustenburg,2014-BRAZIL,2014,True,66,121
6405,Ecuador,Argentina,2.0,2.0,draw,2010-01-01,Group,Johannesburg,2014-BRAZIL,2014,True,76,12
6406,Egypt,Ghana,1.0,0.0,Egypt,2010-01-01,Group,Pretoria,2014-BRAZIL,2014,True,77,98
6407,France,Finland,0.0,0.0,draw,2010-01-01,Group,Port_Elizabeth,2014-BRAZIL,2014,True,90,89
6408,France,Georgia,2.0,1.0,France,2010-01-01,Group,Johannesburg,2014-BRAZIL,2014,True,90,96
6409,France,Spain,3.0,1.0,France,2010-01-01,Group,Johannesburg,2014-BRAZIL,2014,True,90,210
6410,France,Ukraine,7.0,0.0,France,2010-01-01,Group,Cape Town,2014-BRAZIL,2014,True,90,234
6411,Gabon,Niger,0.0,3.0,Niger,2010-01-01,Group,Nelspruit,2014-BRAZIL,2014,True,94,165
6412,Jordan,Uruguay,2.0,2.0,draw,2011-01-01,PRELIMINARY-Africa,Bujumbura,2014-BRAZIL,2014,True,125,238
6413,Latvia,Lithuania,1.0,2.0,Lithuania,2011-01-01,PRELIMINARY-Africa,Ndjamena,2014-BRAZIL,2014,True,133,139
6414,Libya,Togo,0.0,1.0,Togo,2011-01-01,PRELIMINARY-Africa,Mitsamiouli,2014-BRAZIL,2014,True,137,223
6415,Liechtenstein,Greece,1.0,1.0,draw,2011-01-01,PRELIMINARY-Africa,Pointe-Noire,2014-BRAZIL,2014,True,138,99
6416,Lithuania,Latvia,5.0,1.0,Lithuania,2011-01-01,PRELIMINARY-Africa,Kinshasa,2014-BRAZIL,2014,True,139,133
6417,Lithuania,Liechtenstein,0.0,4.0,Liechtenstein,2011-01-01,PRELIMINARY-Africa,Djibouti,2014-BRAZIL,2014,True,139,138
6418,Malta,Denmark,2.0,0.0,Malta,2011-01-01,PRELIMINARY-Africa,Malabo,2014-BRAZIL,2014,True,148,66
6419,Malta,Italy,1.0,1.0,draw,2011-01-01,PRELIMINARY-Africa,Asmara,2014-BRAZIL,2014,True,148,121
6420,Mexico,Costa Rica,5.0,0.0,Mexico,2011-01-01,PRELIMINARY-Africa,Addis Ababa,2014-BRAZIL,2014,True,151,54
6421,Moldova,Poland,1.0,1.0,draw,2011-01-01,PRELIMINARY-Africa,Bissau,2014-BRAZIL,2014,True,152,179
6422,Norway,Albania,4.0,0.0,Norway,2011-01-01,PRELIMINARY-Africa,Nairobi,2014-BRAZIL,2014,True,170,4
6423,Paraguay,Chile,1.0,0.0,Paraguay,2011-01-01,PRELIMINARY-Africa,Maseru,2014-BRAZIL,2014,True,176,48
6424,Peru,Bolivia,2.0,1.0,Peru,2011-01-01,PRELIMINARY-Africa,Antananarivo,2014-BRAZIL,2014,True,177,29
6425,Poland,Ukraine,4.0,1.0,Poland,2011-01-01,PRELIMINARY-Africa,Maputo,2014-BRAZIL,2014,True,179,234
6426,Portugal,Russia,4.0,0.0,Portugal,2011-01-01,PRELIMINARY-Africa,Windhoek,2014-BRAZIL,2014,True,180,185
6427,Slovenia,Iceland,3.0,1.0,Slovenia,2011-01-01,PRELIMINARY-Africa,Kigali,2014-BRAZIL,2014,True,203,113
6428,Sweden,Portugal,0.0,3.0,Portugal,2011-01-01,PRELIMINARY-Africa,Victoria,2014-BRAZIL,2014,True,215,180
6429,Tanzania,Ivory Coast,0.0,0.0,draw,2011-01-01,PRELIMINARY-Africa,Djibouti,2014-BRAZIL,2014,True,221,122
6430,Turkey,Andorra,1.0,3.0,Andorra,2011-01-01,PRELIMINARY-Africa,Lobamba,2014-BRAZIL,2014,True,227,7
6431,Turkey,Netherlands,0.0,5.0,Netherlands,2011-01-01,PRELIMINARY-Africa,Sao_Tome,2014-BRAZIL,2014,True,227,161
6432,Ukraine,Moldova,1.0,0.0,Ukraine,2011-01-01,PRELIMINARY-Africa,Lome,2014-BRAZIL,2014,True,234,152
6433,United States,Panama,0.0,1.0,Panama,2011-01-01,PRELIMINARY-Africa,Dar es Salaam,2014-BRAZIL,2014,True,236,174
6434,Chile,Australia,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Al-Ain,2014-BRAZIL,2014,True,48,15
6435,Hungary,Estonia,0.0,2.0,Estonia,2011-01-01,PRELIMINARY-Asia,Tursunzoda,2014-BRAZIL,2014,True,112,82
6436,Ireland,Kazakhstan,3.0,0.0,Ireland,2011-01-01,PRELIMINARY-Asia,Sydney,2014-BRAZIL,2014,True,118,126
6437,Ireland,Sweden,2.0,1.0,Ireland,2011-01-01,PRELIMINARY-Asia,Brisbane,2014-BRAZIL,2014,True,118,215
6438,Israel,Northern Ireland,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Manama,2014-BRAZIL,2014,True,120,169
6439,Israel,Portugal,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Manama,2014-BRAZIL,2014,True,120,180
6440,Italy,Armenia,2.0,0.0,Italy,2011-01-01,PRELIMINARY-Asia,Dhaka,2014-BRAZIL,2014,True,121,13
6441,Italy,Bulgaria,3.0,0.0,Italy,2011-01-01,PRELIMINARY-Asia,Dhaka,2014-BRAZIL,2014,True,121,36
6442,Jordan,Uzbekistan,4.0,2.0,Jordan,2011-01-01,PRELIMINARY-Asia,Phnom Penh,2014-BRAZIL,2014,True,125,239
6443,Lesotho,Ghana,0.0,1.0,Ghana,2011-01-01,PRELIMINARY-Asia,Shenzhen,2014-BRAZIL,2014,True,135,98
6444,Lesotho,Zambia,7.0,2.0,Lesotho,2011-01-01,PRELIMINARY-Asia,Kunming,2014-BRAZIL,2014,True,135,250
6445,Liberia,Senegal,2.0,1.0,Liberia,2011-01-01,PRELIMINARY-Asia,Kunming,2014-BRAZIL,2014,True,136,196
6446,Malawi,Kenya,0.0,5.0,Kenya,2011-01-01,PRELIMINARY-Asia,Kathmandu,2014-BRAZIL,2014,True,144,127
6447,Mexico,Cameroon,6.0,0.0,Mexico,2011-01-01,PRELIMINARY-Asia,Ho_Chi_Minh,2014-BRAZIL,2014,True,151,42
6448,Mozambique,Egypt,0.0,5.0,Egypt,2011-01-01,PRELIMINARY-Asia,Hong Kong,2014-BRAZIL,2014,True,157,77
6449,Mozambique,Guinea,2.0,2.0,draw,2011-01-01,PRELIMINARY-Asia,New Delhi,2014-BRAZIL,2014,True,157,104
6450,Namibia,Malawi,0.0,2.0,Malawi,2011-01-01,PRELIMINARY-Asia,Jakarta,2014-BRAZIL,2014,True,159,144
6451,Namibia,Nigeria,1.0,4.0,Nigeria,2011-01-01,PRELIMINARY-Asia,Jakarta,2014-BRAZIL,2014,True,159,166
6452,Netherlands,Estonia,2.0,3.0,Estonia,2011-01-01,PRELIMINARY-Asia,Jakarta,2014-BRAZIL,2014,True,161,82
6453,Netherlands,Hungary,4.0,3.0,Netherlands,2011-01-01,PRELIMINARY-Asia,Jakarta,2014-BRAZIL,2014,True,161,112
6454,Netherlands,Romania,6.0,0.0,Netherlands,2011-01-01,PRELIMINARY-Asia,Tehran,2014-BRAZIL,2014,True,161,184
6455,New Caledonia,Tahiti,3.0,0.0,New Caledonia,2011-01-01,PRELIMINARY-Asia,Tehran,2014-BRAZIL,2014,True,162,218
6456,New Zealand,Mexico,4.0,0.0,New Zealand,2011-01-01,PRELIMINARY-Asia,Tehran,2014-BRAZIL,2014,True,163,151
6457,New Zealand,New Caledonia,1.0,0.0,New Zealand,2011-01-01,PRELIMINARY-Asia,Doha,2014-BRAZIL,2014,True,163,162
6458,Niger,Burkina Faso,0.0,2.0,Burkina Faso,2011-01-01,PRELIMINARY-Asia,Arbil,2014-BRAZIL,2014,True,165,37
6459,Niger,Congo,2.0,0.0,Niger,2011-01-01,PRELIMINARY-Asia,Arbil,2014-BRAZIL,2014,True,165,52
6460,Nigeria,Ethiopia,1.0,0.0,Nigeria,2011-01-01,PRELIMINARY-Asia,Saitama,2014-BRAZIL,2014,True,166,83
6461,Nigeria,Kenya,8.0,0.0,Nigeria,2011-01-01,PRELIMINARY-Asia,Osaka,2014-BRAZIL,2014,True,166,127
6462,Nigeria,Malawi,2.0,1.0,Nigeria,2011-01-01,PRELIMINARY-Asia,Amman,2014-BRAZIL,2014,True,166,144
6463,Northern Ireland,Israel,1.0,3.0,Israel,2011-01-01,PRELIMINARY-Asia,Amman,2014-BRAZIL,2014,True,169,120
6464,Northern Ireland,Portugal,9.0,0.0,Northern Ireland,2011-01-01,PRELIMINARY-Asia,Amman,2014-BRAZIL,2014,True,169,180
6465,Northern Ireland,Russia,2.0,0.0,Northern Ireland,2011-01-01,PRELIMINARY-Asia,Amman,2014-BRAZIL,2014,True,169,185
6466,Norway,Cyprus,0.0,1.0,Cyprus,2011-01-01,PRELIMINARY-Asia,Kuwait,2014-BRAZIL,2014,True,170,58
6467,Norway,Iceland,3.0,0.0,Norway,2011-01-01,PRELIMINARY-Asia,Kuwait,2014-BRAZIL,2014,True,170,113
6468,Norway,Switzerland,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Kuwait,2014-BRAZIL,2014,True,170,216
6469,Oman,Iraq,2.0,1.0,Oman,2011-01-01,PRELIMINARY-Asia,Kuwait,2014-BRAZIL,2014,True,171,117
6470,Panama,Costa Rica,0.0,3.0,Costa Rica,2011-01-01,PRELIMINARY-Asia,Bishkek,2014-BRAZIL,2014,True,174,54
6471,Panama,Honduras,6.0,2.0,Panama,2011-01-01,PRELIMINARY-Asia,Vientiane,2014-BRAZIL,2014,True,174,110
6472,Panama,Jamaica,1.0,6.0,Jamaica,2011-01-01,PRELIMINARY-Asia,Vientiane,2014-BRAZIL,2014,True,174,123
6473,Panama,Mexico,4.0,0.0,Panama,2011-01-01,PRELIMINARY-Asia,Beirut,2014-BRAZIL,2014,True,174,151
6474,Panama,United States,2.0,2.0,draw,2011-01-01,PRELIMINARY-Asia,Beirut,2014-BRAZIL,2014,True,174,236
6475,Paraguay,Argentina,2.0,1.0,Paraguay,2011-01-01,PRELIMINARY-Asia,Beirut,2014-BRAZIL,2014,True,176,12
6476,Paraguay,Bolivia,3.0,1.0,Paraguay,2011-01-01,PRELIMINARY-Asia,Beirut,2014-BRAZIL,2014,True,176,29
6477,Paraguay,Colombia,1.0,7.0,Colombia,2011-01-01,PRELIMINARY-Asia,Macau,2014-BRAZIL,2014,True,176,50
6478,Peru,Chile,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Kuala Lumpur,2014-BRAZIL,2014,True,177,48
6479,Peru,Ecuador,2.0,1.0,Peru,2011-01-01,PRELIMINARY-Asia,Kuala Lumpur,2014-BRAZIL,2014,True,177,76
6480,Peru,Uruguay,0.0,1.0,Uruguay,2011-01-01,PRELIMINARY-Asia,Male,2014-BRAZIL,2014,True,177,238
6481,Poland,Montenegro,1.0,0.0,Poland,2011-01-01,PRELIMINARY-Asia,Ulaan Baatar,2014-BRAZIL,2014,True,179,154
6482,Portugal,Israel,2.0,0.0,Portugal,2011-01-01,PRELIMINARY-Asia,Yangon,2014-BRAZIL,2014,True,180,120
6483,Portugal,Luxembourg,0.0,2.0,Luxembourg,2011-01-01,PRELIMINARY-Asia,Yangon,2014-BRAZIL,2014,True,180,140
6484,Portugal,Sweden,2.0,1.0,Portugal,2011-01-01,PRELIMINARY-Asia,Kathmandu,2014-BRAZIL,2014,True,180,215
6485,Qatar,Iran,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Kathmandu,2014-BRAZIL,2014,True,182,116
6486,Romania,Hungary,1.0,0.0,Romania,2011-01-01,PRELIMINARY-Asia,Pyongyang,2014-BRAZIL,2014,True,184,112
6487,Romania,Turkey,1.0,0.0,Romania,2011-01-01,PRELIMINARY-Asia,Pyongyang,2014-BRAZIL,2014,True,184,227
6488,Russia,Israel,0.0,1.0,Israel,2011-01-01,PRELIMINARY-Asia,Pyongyang,2014-BRAZIL,2014,True,185,120
6489,Russia,Luxembourg,1.0,0.0,Russia,2011-01-01,PRELIMINARY-Asia,Muscat,2014-BRAZIL,2014,True,185,140
6490,Rwanda,Algeria,2.0,0.0,Rwanda,2011-01-01,PRELIMINARY-Asia,Muscat,2014-BRAZIL,2014,True,186,5
6491,Rwanda,Mali,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Muscat,2014-BRAZIL,2014,True,186,147
6492,San Marino,England,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Lahore,2014-BRAZIL,2014,True,192,79
6493,San Marino,Poland,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Al-Ram,2014-BRAZIL,2014,True,192,179
6494,San Marino,Ukraine,2.0,2.0,draw,2011-01-01,PRELIMINARY-Asia,Al-Ram,2014-BRAZIL,2014,True,192,234
6495,Senegal,Uganda,1.0,2.0,Uganda,2011-01-01,PRELIMINARY-Asia,Manila,2014-BRAZIL,2014,True,196,233
6496,Serbia,Croatia,4.0,0.0,Serbia,2011-01-01,PRELIMINARY-Asia,Manila,2014-BRAZIL,2014,True,197,55
6497,Sierra Leone,Tunisia,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Doha,2014-BRAZIL,2014,True,200,226
6498,Slovakia,Bosnia-Herzegovina,4.0,0.0,Slovakia,2011-01-01,PRELIMINARY-Asia,Doha,2014-BRAZIL,2014,True,202,31
6499,Slovakia,Lithuania,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Doha,2014-BRAZIL,2014,True,202,139
6500,Slovenia,Albania,3.0,0.0,Slovenia,2011-01-01,PRELIMINARY-Asia,Doha,2014-BRAZIL,2014,True,203,4
6501,Spain,Netherlands,2.0,1.0,Spain,2011-01-01,PRELIMINARY-Asia,Hanoi,2014-BRAZIL,2014,True,210,161
6502,Sweden,Austria,1.0,3.0,Austria,2011-01-01,PRELIMINARY-Asia,Dammam,2014-BRAZIL,2014,True,215,16
6503,Sweden,Faroe Islands,3.0,0.0,Sweden,2011-01-01,PRELIMINARY-Asia,Dammam,2014-BRAZIL,2014,True,215,87
6504,Sweden,Germany,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Riyadh,2014-BRAZIL,2014,True,215,97
6505,Sweden,Ireland,3.0,0.0,Sweden,2011-01-01,PRELIMINARY-Asia,Riyadh,2014-BRAZIL,2014,True,215,118
6506,Switzerland,Cyprus,0.0,4.0,Cyprus,2011-01-01,PRELIMINARY-Asia,Singapore,2014-BRAZIL,2014,True,216,58
6507,Switzerland,Iceland,0.0,2.0,Iceland,2011-01-01,PRELIMINARY-Asia,Singapore,2014-BRAZIL,2014,True,216,113
6508,Switzerland,Slovenia,0.0,3.0,Slovenia,2011-01-01,PRELIMINARY-Asia,Singapore,2014-BRAZIL,2014,True,216,203
6509,Tahiti,Solomon Islands,5.0,3.0,Tahiti,2011-01-01,PRELIMINARY-Asia,Singapore,2014-BRAZIL,2014,True,218,204
6510,Tanzania,Morocco,6.0,0.0,Tanzania,2011-01-01,PRELIMINARY-Asia,Goyang,2014-BRAZIL,2014,True,221,156
6511,Togo,Cameroon,2.0,1.0,Togo,2011-01-01,PRELIMINARY-Asia,Suwon,2014-BRAZIL,2014,True,223,42
6512,Togo,D.R. Congo,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Colombo,2014-BRAZIL,2014,True,223,62
6513,Turkey,Hungary,0.0,3.0,Hungary,2011-01-01,PRELIMINARY-Asia,Amman,2014-BRAZIL,2014,True,227,112
6514,Uganda,Angola,0.0,1.0,Angola,2011-01-01,PRELIMINARY-Asia,Bangkok,2014-BRAZIL,2014,True,233,8
6515,Uganda,Liberia,3.0,0.0,Uganda,2011-01-01,PRELIMINARY-Asia,Bangkok,2014-BRAZIL,2014,True,233,136
6516,Ukraine,England,1.0,0.0,Ukraine,2011-01-01,PRELIMINARY-Asia,Buriram,2014-BRAZIL,2014,True,234,79
6517,Ukraine,France,0.0,0.0,draw,2011-01-01,PRELIMINARY-Asia,Bangkok,2014-BRAZIL,2014,True,234,90
6518,United States,Costa Rica,3.0,2.0,United States,2011-01-01,PRELIMINARY-Asia,Taipei,2014-BRAZIL,2014,True,236,54
6519,United States,Honduras,0.0,4.0,Honduras,2011-01-01,PRELIMINARY-Asia,Dushanbe,2014-BRAZIL,2014,True,236,110
6520,United States,Jamaica,3.0,0.0,United States,2011-01-01,PRELIMINARY-Asia,Tursunzoda,2014-BRAZIL,2014,True,236,123
6521,United States,Mexico,0.0,1.0,Mexico,2011-01-01,PRELIMINARY-Asia,Tursunzoda,2014-BRAZIL,2014,True,236,151
6522,Uruguay,Jordan,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Ashgabat,2014-BRAZIL,2014,True,238,125
6523,Venezuela,Paraguay,3.0,0.0,Venezuela,2011-01-01,PRELIMINARY-Asia,Al-Ain,2014-BRAZIL,2014,True,241,176
6524,Venezuela,Peru,2.0,3.0,Peru,2011-01-01,PRELIMINARY-Asia,Al-Ain,2014-BRAZIL,2014,True,241,177
6525,Venezuela,Uruguay,0.0,2.0,Uruguay,2011-01-01,PRELIMINARY-Asia,Dubai,2014-BRAZIL,2014,True,241,238
6526,Wales,Serbia,1.0,1.0,draw,2011-01-01,PRELIMINARY-Asia,Tashkent,2014-BRAZIL,2014,True,245,197
6527,Zambia,Lesotho,4.0,0.0,Zambia,2011-01-01,PRELIMINARY-Asia,Tashkent,2014-BRAZIL,2014,True,250,135
6528,Zambia,Sudan,1.0,0.0,Zambia,2011-01-01,PRELIMINARY-Asia,Tashkent,2014-BRAZIL,2014,True,250,212
6529,Zimbabwe,Egypt,3.0,0.0,Zimbabwe,2011-01-01,PRELIMINARY-Asia,Tashkent,2014-BRAZIL,2014,True,251,77
