id_match,home_team_id,away_team_id,home_result,away_result,result,date,round,city,edition
1797,148,189,1,2,189,1986-06-07,Group,Guadalajara,1986
1798,158,159,1,0,158,1986-06-07,Group,Monterrey,1986
1799,57,217,6,1,57,1986-06-08,Group,Nezahualcoyotl,1986
1800,99,21,1,2,21,1986-06-08,Group,Toluca,1986
1801,94,76,0,3,76,1986-06-09,Group,Leon,1986
1802,211,36,2,0,211,1986-06-09,Group,Irapuato,1986
1803,10,31,2,0,10,1986-06-10,Group,Mexico D.F,1986
1804,68,158,3,0,68,1986-06-11,Group,Monterrey,1986
1805,99,130,0,1,130,1986-06-11,Group,Mexico D.F,1986
1806,155,21,2,2,draw,1986-06-11,Group,Toluca,1986
1807,159,135,1,3,135,1986-06-11,Group,Guadalajara,1986
1808,3,189,0,3,189,1986-06-12,Group,Monterrey,1986
1809,148,28,0,3,28,1986-06-12,Group,Guadalajara,1986
1810,174,217,0,0,draw,1986-06-13,Group,Nezahualcoyotl,1986
1811,130,31,2,0,130,1986-06-15,Round of 16,Mexico D.F,1986
1812,211,21,3,4,21,1986-06-15,Round of 16,Leon,1986
1813,10,217,1,0,10,1986-06-16,Round of 16,Puebla,1986
1814,28,158,4,0,28,1986-06-16,Round of 16,Guadalajara,1986
1815,103,76,0,2,76,1986-06-17,Round of 16,Mexico D.F,1986
1816,57,189,1,5,189,1986-06-18,Round of 16,Queretaro,1986
1817,68,155,3,0,68,1986-06-18,Round of 16,Mexico D.F,1986
1818,28,76,1,1,draw,1986-06-21,Quarter-finals,Guadalajara,1986
1819,10,68,2,1,10,1986-06-22,Quarter-finals,Mexico D.F,1986
1820,189,21,1,1,draw,1986-06-22,Quarter-finals,Puebla,1986
1821,10,21,2,0,10,1986-06-25,Semi-finals,Mexico D.F,1986
1822,76,21,4,2,76,1986-06-28,Match for third place,Puebla,1986
1823,10,81,1,1,draw,,Preliminary round,Georgetown,1986
1824,10,186,1,2,186,,Preliminary round,Port-au-Prince,1986
1825,57,81,1,0,57,,Preliminary round,Tegucigalpa,1986
1826,76,81,1,0,76,,Preliminary round,Dublin,1986
1827,81,130,3,1,81,,Preliminary round,Budapest,1986
1828,81,174,1,0,81,,Preliminary round,Reykjavik,1986
1829,135,81,4,0,135,,Preliminary round,Abidjan,1986
1830,186,31,2,1,186,,Preliminary round,Nairobi,1986
1831,186,103,0,1,103,,Preliminary round,Monrovia,1986
1832,217,81,0,4,81,,Preliminary round,Luxembourg,1986
1833,2,194,0,5,194,,Preliminary round,Esch-sur-Alzette,1988
1834,6,191,4,0,6,,Preliminary round,Lilongwe,1988
1835,9,61,2,3,61,,Preliminary round,Valletta,1988
1836,13,74,0,1,74,,Preliminary round,Curepipe,1988
1837,14,206,4,0,14,,Preliminary round,Rabat,1988
1838,21,195,1,2,195,,Preliminary round,Rotterdam,1988
1839,31,163,3,0,31,,Preliminary round,Lagos,1988
1840,32,116,2,1,32,,Preliminary round,Belfast,1988
1841,36,86,3,2,36,,Preliminary round,Belfast,1988
1842,47,153,1,0,47,,Preliminary round,Oslo,1988
1843,50,86,1,1,draw,,Preliminary round,Oslo,1988
1844,52,76,0,1,76,,Preliminary round,Oslo,1988
1845,52,149,0,3,149,,Preliminary round,Colon,1988
1846,54,21,2,2,draw,,Preliminary round,Mielec,1988
1847,57,31,3,1,57,,Preliminary round,Zabrze,1988
1848,61,9,2,1,61,,Preliminary round,Porto,1988
1849,61,67,1,3,67,,Preliminary round,Lisboa,1988
1850,67,61,0,3,61,,Preliminary round,San_Juan,1988
1851,68,194,3,0,68,,Preliminary round,Glasgow,1988
1852,74,13,1,0,74,,Preliminary round,Dakar,1988
1853,75,81,0,1,81,,Preliminary round,Freetown,1988
1854,76,149,3,0,76,,Preliminary round,Sevilla,1988
1855,77,95,0,0,draw,,Preliminary round,Khartoum,1988
1856,81,140,3,1,81,,Preliminary round,Glasgow,1988
1857,82,115,1,0,82,,Preliminary round,Paramaribo,1988
1858,83,57,4,0,83,,Preliminary round,Norrkoping,1988
1859,86,36,0,1,36,,Preliminary round,Stockholm,1988
1860,86,50,1,0,86,,Preliminary round,Bern,1988
1861,88,205,1,1,draw,,Preliminary round,Mwanza,1988
1862,90,204,4,0,90,,Preliminary round,Tunis,1988
1863,92,204,0,8,204,,Preliminary round,Istanbul,1988
1864,94,148,1,2,148,,Preliminary round,Antalya,1988
1865,95,211,4,0,95,,Preliminary round,St._Louis,1988
1866,104,160,1,0,104,,Preliminary round,Kampala,1988
1867,104,215,2,1,104,,Preliminary round,Cardiff,1988
1868,115,82,0,0,draw,,Preliminary round,Beograd,1988
1869,116,32,3,0,116,,Preliminary round,Ndola,1988
1870,119,54,1,1,draw,,Preliminary round,Harare,1988
1871,119,195,1,1,draw,,Preliminary round,Tirane,1988
1872,123,212,0,1,212,,Preliminary round,Tirane,1988
1873,127,94,3,2,127,,Preliminary round,Algiers,1988
1874,140,222,3,0,140,,Preliminary round,Algiers,1988
1875,142,198,2,0,142,,Preliminary round,Algiers,1988
1876,148,100,0,0,draw,,Preliminary round,Luanda,1988
1877,148,127,1,0,148,,Preliminary round,Buenos Aires,1988
1878,149,174,2,2,draw,,Preliminary round,Buenos Aires,1988
1879,153,47,3,0,153,,Preliminary round,Buenos Aires,1988
1880,158,2,1,1,draw,,Preliminary round,Melbourne,1988
1881,159,119,2,0,159,,Preliminary round,Sydney,1988
1882,160,104,0,0,draw,,Preliminary round,Melbourne,1988
1883,163,83,7,0,163,,Preliminary round,Adelaide,1988
1884,174,225,4,0,174,,Preliminary round,Graz,1988
1885,189,100,3,3,draw,,Preliminary round,Manama,1988
1886,189,148,1,1,draw,,Preliminary round,Manama,1988
1887,191,6,1,2,6,,Preliminary round,Dhaka,1988
1888,198,142,2,1,198,,Preliminary round,Dhaka,1988
1889,204,90,1,0,204,,Preliminary round,Dhaka,1988
1890,204,92,2,0,204,,Preliminary round,Bruxelles,1988
1891,205,88,1,0,205,,Preliminary round,Bruxelles,1988
1892,206,77,2,0,206,,Preliminary round,Bruxelles,1988
1893,206,95,0,2,95,,Preliminary round,Sta. Cruz de la Sierra,1988
1894,211,14,0,3,14,,Preliminary round,Wien,1988
1895,212,123,1,1,draw,,Preliminary round,Sao_Paulo,1988
1896,215,104,1,1,draw,,Preliminary round,Sta. Cruz de la Sierra,1988
1897,222,75,1,1,draw,,Preliminary round,Rio de Janeiro,1988
1898,225,52,0,4,52,,Preliminary round,Hong Kong,1988
1899,225,76,1,5,76,,Preliminary round,Bandar Seri Begawan,1988
1900,201,18,3,2,201,,Final,Mexico D.F,1989
1901,201,42,3,1,201,,Group,Mexico D.F,1989
1902,201,98,2,0,201,,Group,Queretaro,1989
1903,204,67,2,1,204,,Group,Queretaro,1989
1904,205,35,1,1,draw,,Group,Mexico D.F,1989
1905,205,56,1,1,draw,,Group,Queretaro,1989
1906,205,135,2,3,135,,Group,Puebla,1989
1907,2,68,1,2,68,,Preliminary round,Bandar Seri Begawan,1989
1908,2,158,2,0,2,,Preliminary round,Sofija,1989
1909,3,48,2,1,3,,Preliminary round,Sofija,1989
1910,3,66,1,0,3,,Preliminary round,Sofija,1989
1911,3,227,1,1,draw,,Preliminary round,Yaounde,1989
1912,6,35,1,1,draw,,Preliminary round,Toronto,1989
1913,6,78,2,1,6,,Preliminary round,Vancouver,1989
1914,6,145,2,0,6,,Preliminary round,Vancouver,1989
1915,13,102,2,1,13,,Preliminary round,St._Johns,1989
1916,13,142,6,2,13,,Preliminary round,Santiago,1989
1917,14,77,2,2,draw,,Preliminary round,Santiago,1989
1918,14,95,4,2,14,,Preliminary round,Santiago,1989
1919,14,211,2,0,14,,Preliminary round,Santiago,1989
1920,18,42,8,0,18,,Preliminary round,Macao,1989
1921,18,98,1,2,98,,Preliminary round,Beijing,1989
1922,18,201,6,0,18,,Preliminary round,Beijing,1989
1923,21,54,1,3,54,,Preliminary round,Bogota,1989
1924,21,119,2,1,21,,Preliminary round,Cali,1989
1925,21,159,1,0,21,,Preliminary round,Bogota,1989
1926,25,156,2,0,25,,Preliminary round,Bogota,1989
1927,25,217,0,0,draw,,Preliminary round,San_Jose,1989
1928,28,41,2,2,draw,,Preliminary round,San_Jose,1989
1929,28,220,1,1,draw,,Preliminary round,San_Jose,1989
1930,31,57,1,1,draw,,Preliminary round,Alajuela,1989
1931,31,83,1,5,83,,Preliminary round,Praha,1989
1932,35,6,1,0,35,,Preliminary round,Praha,1989
1933,35,78,2,1,35,,Preliminary round,Praha,1989
1934,35,145,4,2,35,,Preliminary round,København,1989
1935,35,205,0,0,draw,,Preliminary round,København,1989
1936,41,28,1,1,draw,,Preliminary round,Quito,1989
1937,41,220,0,2,220,,Preliminary round,Quito,1989
1938,42,18,1,0,42,,Preliminary round,Cairo,1989
1939,42,98,0,0,draw,,Preliminary round,Cairo,1989
1940,42,173,1,2,173,,Preliminary round,San_Salvador,1989
1941,42,186,3,0,42,,Preliminary round,San_Salvador,1989
1942,42,201,0,0,draw,,Preliminary round,London,1989
1943,42,214,1,1,draw,,Preliminary round,London,1989
1944,43,65,5,0,43,,Preliminary round,London,1989
1945,43,102,2,2,draw,,Preliminary round,Munchen,1989
1946,43,155,6,0,43,,Preliminary round,Saarbrucken,1989
1947,47,67,0,1,67,,Preliminary round,Stuttgart,1989
1948,47,86,1,1,draw,,Preliminary round,Helsinki,1989
1949,47,204,1,1,draw,,Preliminary round,Helsinki,1989
1950,47,215,1,0,47,,Preliminary round,Tampere,1989
1951,48,3,0,4,3,,Preliminary round,Macao,1989
1952,48,116,0,2,116,,Preliminary round,Macao,1989
1953,48,227,1,0,48,,Preliminary round,Antananarivo,1989
1954,52,174,6,0,52,,Preliminary round,Paris,1989
1955,52,225,2,0,52,,Preliminary round,Paris,1989
1956,54,119,2,1,54,,Preliminary round,Karl-Marx-Stadt,1989
1957,54,159,2,0,54,,Preliminary round,Leipzig,1989
1958,54,195,3,1,54,,Preliminary round,Potsdam,1989
1959,57,83,2,0,57,,Preliminary round,Accra,1989
1960,57,163,0,0,draw,,Preliminary round,Accra,1989
1961,65,43,2,0,65,,Preliminary round,Athina,1989
1962,65,155,1,4,155,,Preliminary round,Athina,1989
1963,66,3,1,1,draw,,Preliminary round,Guatemala,1989
1964,66,108,4,0,66,,Preliminary round,Guatemala,1989
1965,66,115,1,0,66,,Preliminary round,Conakry,1989
1966,66,123,0,2,123,,Preliminary round,Port-au-Prince,1989
1967,67,47,0,1,47,,Preliminary round,Port-au-Prince,1989
1968,67,204,0,1,204,,Preliminary round,Tegucigalpa,1989
1969,67,215,3,1,67,,Preliminary round,Tegucigalpa,1989
1970,68,2,0,0,draw,,Preliminary round,Tegucigalpa,1989
1971,68,158,2,1,68,,Preliminary round,Tegucigalpa,1989
1972,75,140,1,2,140,,Preliminary round,Hong Kong,1989
1973,75,222,2,0,75,,Preliminary round,Hong Kong,1989
1974,76,52,2,0,76,,Preliminary round,Budapest,1989
1975,76,174,0,1,174,,Preliminary round,Budapest,1989
1976,76,225,0,1,225,,Preliminary round,Reykjavik,1989
1977,77,14,1,2,14,,Preliminary round,Reykjavik,1989
1978,77,206,1,1,draw,,Preliminary round,Calcutta,1989
1979,77,211,2,1,77,,Preliminary round,Calcutta,1989
1980,78,6,1,1,draw,,Preliminary round,Calcutta,1989
1981,78,35,2,0,78,,Preliminary round,Jakarta,1989
1982,78,145,2,1,78,,Preliminary round,Jakarta,1989
1983,81,75,8,0,81,,Preliminary round,Hong Kong,1989
1984,81,222,0,0,draw,,Preliminary round,Hong Kong,1989
1985,83,31,1,4,31,,Preliminary round,Jakarta,1989
1986,83,163,1,0,83,,Preliminary round,Jakarta,1989
1987,86,47,2,0,86,,Preliminary round,Kuwait,1989
1988,86,204,6,0,86,,Preliminary round,Kuwait,1989
1989,86,215,6,0,86,,Preliminary round,Kuwait,1989
1990,93,97,2,1,93,,Preliminary round,Calcutta,1989
1991,93,105,3,1,93,,Preliminary round,Taif,1989
1992,93,146,1,2,146,,Preliminary round,Taif,1989
1993,94,100,1,4,100,,Preliminary round,Dublin,1989
1994,94,127,0,0,draw,,Preliminary round,Dublin,1989
1995,94,189,3,0,94,,Preliminary round,Dublin,1989
1996,95,14,1,2,14,,Preliminary round,Tel Aviv,1989
1997,95,77,3,0,95,,Preliminary round,Tel Aviv,1989
1998,95,206,6,0,95,,Preliminary round,Tel Aviv,1989
1999,97,93,0,0,draw,,Preliminary round,Abidjan,1989
2000,97,105,3,0,97,,Preliminary round,Kobe,1989
2001,97,146,1,0,97,,Preliminary round,Tokyo,1989
2002,98,18,5,0,98,,Preliminary round,Tokyo,1989
2003,98,42,1,2,42,,Preliminary round,Tokyo,1989
2004,98,201,2,3,201,,Preliminary round,Amman,1989
2005,99,106,1,0,99,,Preliminary round,Amman,1989
2006,99,150,0,3,150,,Preliminary round,Nairobi,1989
2007,99,161,5,0,99,,Preliminary round,Kuwait,1989
2008,100,94,0,0,draw,,Preliminary round,Kuwait,1989
2009,100,127,2,0,100,,Preliminary round,Benghazi,1989
2010,100,148,1,0,100,,Preliminary round,Benghazi,1989
2011,100,189,4,0,100,,Preliminary round,Tripoli,1989
2012,102,13,1,3,13,,Preliminary round,Luxembourg,1989
2013,102,43,0,1,43,,Preliminary round,Luxembourg,1989
2014,102,142,2,0,102,,Preliminary round,Macao,1989
2015,105,93,0,0,draw,,Preliminary round,Lilongwe,1989
2016,105,97,5,0,105,,Preliminary round,Kuala Lumpur,1989
2017,105,146,1,0,105,,Preliminary round,Kuala Lumpur,1989
2018,106,99,0,0,draw,,Preliminary round,Valletta,1989
2019,106,150,1,3,150,,Preliminary round,Valletta,1989
2020,106,161,1,2,161,,Preliminary round,Valletta,1989
2021,108,66,2,0,108,,Preliminary round,Casablanca,1989
2022,108,115,3,0,108,,Preliminary round,Rabat,1989
2023,108,123,2,0,108,,Preliminary round,Rabat,1989
2024,109,151,0,0,draw,,Preliminary round,Kathmandu,1989
2025,109,214,0,2,214,,Preliminary round,Kathmandu,1989
2026,115,66,1,1,draw,,Preliminary round,Rotterdam,1989
2027,115,108,2,1,115,,Preliminary round,Rotterdam,1989
2028,115,123,7,1,115,,Preliminary round,Amsterdam,1989
2029,116,3,0,0,draw,,Preliminary round,Auckland,1989
2030,119,21,3,1,119,,Preliminary round,Auckland,1989
2031,119,159,5,1,119,,Preliminary round,Auckland,1989
2032,123,66,3,1,123,,Preliminary round,Lagos,1989
2033,123,108,1,0,123,,Preliminary round,Lagos,1989
2034,123,115,0,0,draw,,Preliminary round,Pyongyang,1989
2035,124,139,2,0,124,,Preliminary round,Nampo,1989
2036,124,139,1,3,139,,Preliminary round,Sanaa,1989
2037,124,180,0,1,180,,Preliminary round,Sanaa,1989
2038,124,186,0,1,186,,Preliminary round,Belfast,1989
2039,127,100,2,0,127,,Preliminary round,Belfast,1989
2040,127,148,1,5,148,,Preliminary round,Oslo,1989
2041,127,189,3,0,127,,Preliminary round,Asuncion,1989
2042,135,56,3,0,135,,Preliminary round,Asuncion,1989
2043,135,205,0,2,205,,Preliminary round,Asuncion,1989
2044,135,226,3,0,135,,Preliminary round,Asuncion,1989
2045,140,75,0,1,75,,Preliminary round,Lima,1989
2046,140,81,1,0,140,,Preliminary round,Lima,1989
2047,142,13,0,0,draw,,Preliminary round,Lima,1989
2048,142,102,4,1,142,,Preliminary round,Lima,1989
2049,145,6,0,0,draw,,Preliminary round,Chorzow,1989
2050,145,35,1,2,35,,Preliminary round,Lisboa,1989
2051,145,78,3,2,145,,Preliminary round,Lisboa,1989
2052,146,42,3,0,146,,Preliminary round,Doha,1989
2053,146,93,2,0,146,,Preliminary round,Doha,1989
2054,146,97,7,0,146,,Preliminary round,Doha,1989
2055,146,105,8,0,146,,Preliminary round,Doha,1989
2056,146,161,0,0,draw,,Preliminary round,Bucuresti,1989
2057,147,173,2,0,147,,Preliminary round,Timisoara,1989
2058,147,196,0,1,196,,Preliminary round,Bucuresti,1989
2059,148,94,3,0,148,,Preliminary round,Craiova,1989
2060,148,189,0,0,draw,,Preliminary round,Riyadh,1989
2061,149,52,2,0,149,,Preliminary round,Glasgow,1989
2062,149,76,0,1,76,,Preliminary round,Glasgow,1989
2063,149,225,1,3,225,,Preliminary round,Singapore,1989
2064,150,99,1,1,draw,,Preliminary round,Singapore,1989
2065,150,106,2,0,150,,Preliminary round,Seoul,1989
2066,150,161,1,0,150,,Preliminary round,Seoul,1989
2067,151,109,2,0,151,,Preliminary round,Seoul,1989
2068,151,214,4,0,151,,Preliminary round,Seoul,1989
2069,155,43,1,4,43,,Preliminary round,Aden,1989
2070,155,65,1,0,155,,Preliminary round,Moskva,1989
2071,156,25,2,0,156,,Preliminary round,Moskva,1989
2072,156,217,1,0,156,,Preliminary round,Moskva,1989
2073,158,68,4,0,158,,Preliminary round,Moskva,1989
2074,158,194,2,1,158,,Preliminary round,Sevilla,1989
2075,159,21,1,0,159,,Preliminary round,Sevilla,1989
2076,159,54,0,0,draw,,Preliminary round,Khartoum,1989
2077,159,195,0,3,195,,Preliminary round,San_Salvador,1989
2078,161,42,1,1,draw,,Preliminary round,Tegucigalpa,1989
2079,161,99,2,0,161,,Preliminary round,Stockholm,1989
2080,161,106,2,2,draw,,Preliminary round,Stockholm,1989
2081,161,150,0,0,draw,,Preliminary round,Bern,1989
2082,161,173,1,1,draw,,Preliminary round,Luzern,1989
2083,163,31,2,2,draw,,Preliminary round,Bern,1989
2084,163,57,1,0,163,,Preliminary round,Damascus,1989
2085,173,146,0,0,draw,,Preliminary round,Damascus,1989
2086,173,147,1,0,173,,Preliminary round,Damascus,1989
2087,173,186,3,0,173,,Preliminary round,Damascus,1989
2088,173,196,0,8,196,,Preliminary round,Sydney,1989
2089,173,214,0,5,214,,Preliminary round,Tel Aviv,1989
2090,174,52,0,5,52,,Preliminary round,Christchurch,1989
2091,174,76,3,0,174,,Preliminary round,Bangkok,1989
2092,174,149,0,0,draw,,Preliminary round,Bangkok,1989
2093,180,124,0,1,124,,Preliminary round,Bangkok,1989
2094,180,139,0,3,139,,Preliminary round,San_Jose,1989
2095,180,139,1,2,139,,Preliminary round,St._Louis,1989
2096,180,186,1,4,186,,Preliminary round,Tunis,1989
2097,186,124,2,0,186,,Preliminary round,Tunis,1989
2098,186,139,2,0,186,,Preliminary round,Tunis,1989
2099,186,139,0,0,draw,,Preliminary round,Izmir,1989
2100,186,146,1,3,146,,Preliminary round,Izmir,1989
2101,186,161,0,1,161,,Preliminary round,Los Angeles,1989
2102,186,180,1,0,186,,Preliminary round,Los Angeles,1989
2103,189,94,2,1,189,,Preliminary round,Montevideo,1989
2104,189,127,2,3,127,,Preliminary round,San_Cristobal,1989
2105,194,2,2,2,draw,,Preliminary round,San_Cristobal,1989
2106,194,68,0,1,68,,Preliminary round,San_Cristobal,1989
2107,194,158,1,1,draw,,Preliminary round,Cardiff,1989
2108,195,21,3,0,195,,Preliminary round,Wrexham,1989
2109,195,54,0,0,draw,,Preliminary round,Sarajevo,1989
2110,195,119,1,2,119,,Preliminary round,Beograd,1989
2111,195,159,1,0,195,,Preliminary round,Zenica,1989
2112,196,147,0,1,147,,Preliminary round,Lusaka,1989
2113,196,173,4,1,196,,Preliminary round,Lusaka,1989
2114,211,77,2,3,77,,Preliminary round,Dubai,1989
2115,211,95,1,0,211,,Preliminary round,Dubai,1989
2116,211,206,2,1,211,,Preliminary round,Montevideo,1989
2117,204,47,0,0,draw,,Quarter-finals,Monterrey,1989
2118,204,215,0,1,215,,Round of 16,Monterrey,1989
2119,204,86,0,2,86,,Semi-finals,Guadalajara,1989
2120,10,35,0,1,35,1990-06-08,Group,Milano,1990
2121,103,14,1,0,103,1990-06-09,Group,Roma,1990
2122,211,163,0,2,163,1990-06-09,Group,Bari,1990
2123,214,43,0,2,43,1990-06-09,Group,Bologna,1990
2124,28,194,2,1,28,1990-06-10,Group,Torino,1990
2125,47,174,1,0,47,1990-06-11,Group,Genova,1990
2126,140,66,1,1,draw,1990-06-12,Group,Palermo,1990
2127,10,211,2,0,10,1990-06-13,Group,Napoli,1990
2128,217,189,0,0,draw,1990-06-13,Group,Udine,1990
2129,35,163,2,1,35,1990-06-14,Group,Bari,1990
2130,225,43,1,0,225,1990-06-14,Group,Bologna,1990
2131,14,54,0,1,54,1990-06-15,Group,Firenze,1990
2132,28,47,1,0,28,1990-06-16,Group,Torino,1990
2133,68,140,0,0,draw,1990-06-16,Group,Cagliari,1990
2134,194,174,1,2,174,1990-06-16,Group,Genova,1990
2135,21,217,3,1,21,1990-06-17,Group,Verona,1990
2136,10,163,1,1,draw,1990-06-18,Group,Napoli,1990
2137,35,211,0,4,211,1990-06-18,Group,Bari,1990
2138,103,54,2,0,103,1990-06-19,Group,Roma,1990
2139,225,214,4,1,225,1990-06-19,Group,Bologna,1990
2140,28,174,1,0,28,1990-06-20,Group,Torino,1990
2141,194,47,1,2,47,1990-06-20,Group,Genova,1990
2142,21,189,1,2,189,1990-06-21,Group,Verona,1990
2143,68,66,1,0,68,1990-06-21,Group,Cagliari,1990
2144,35,43,2,1,35,1990-06-23,Round of 16,Napoli,1990
2145,54,47,4,1,54,1990-06-23,Round of 16,Bari,1990
2146,28,10,0,1,10,1990-06-24,Round of 16,Torino,1990
2147,103,217,2,0,103,1990-06-25,Round of 16,Roma,1990
2148,68,21,1,0,68,1990-06-26,Round of 16,Bologna,1990
2149,189,225,1,2,225,1990-06-26,Round of 16,Verona,1990
2150,225,10,0,0,draw,1990-06-30,Quarter-finals,Firenze,1990
2151,68,35,3,2,68,1990-07-01,Quarter-finals,Napoli,1990
2152,103,10,1,1,draw,1990-07-03,Semi-finals,Napoli,1990
2153,103,68,2,1,103,1990-07-07,Match for third place,Bari,1990
2154,103,215,1,2,215,,Preliminary round,Tirane,1990
2155,186,189,0,0,draw,,Preliminary round,Luanda,1990
2156,186,217,0,1,217,,Preliminary round,St._Johns,1990
2157,215,54,5,1,215,,Preliminary round,Newcastle,1990
2158,2,112,3,2,2,,Preliminary round,Wien,1992
2159,2,118,1,0,2,,Preliminary round,Bruxelles,1992
2160,3,33,1,3,33,,Preliminary round,Sofija,1992
2161,9,24,2,0,9,,Preliminary round,Ouagadougou,1992
2162,9,61,3,2,9,,Preliminary round,Burnaby,1992
2163,13,183,1,1,draw,,Preliminary round,Alajuela,1992
2164,13,197,0,1,197,,Preliminary round,La_Habana,1992
2165,14,102,1,1,draw,,Preliminary round,Levkosia,1992
2166,19,204,0,3,204,,Preliminary round,Lemesos,1992
2167,21,52,0,0,draw,,Preliminary round,Bratislava,1992
2168,21,163,1,1,draw,,Preliminary round,København,1992
2169,21,222,3,1,21,,Preliminary round,Willemstad,1992
2170,23,135,0,1,135,,Preliminary round,Willemstad,1992
2171,24,9,5,0,24,,Preliminary round,San_Salvador,1992
2172,24,36,0,0,draw,,Preliminary round,London,1992
2173,24,67,0,0,draw,,Preliminary round,Munchen,1992
2174,24,91,1,0,24,,Preliminary round,Nadi,1992
2175,24,104,0,4,104,,Preliminary round,Helsinki,1992
2176,27,144,1,0,27,,Preliminary round,Paris,1992
2177,31,76,2,0,31,,Preliminary round,Ost-Berlin,1992
2178,33,82,0,0,draw,,Preliminary round,Accra,1992
2179,35,193,1,1,draw,,Preliminary round,Athina,1992
2180,36,24,1,0,36,,Preliminary round,Guatemala,1992
2181,36,67,1,1,draw,,Preliminary round,San_Marcos,1992
2182,36,104,3,0,36,,Preliminary round,Conakry,1992
2183,45,145,0,4,145,,Preliminary round,Georgetown,1992
2184,47,92,1,1,draw,,Preliminary round,Tegucigalpa,1992
2185,47,130,1,0,47,,Preliminary round,Budapest,1992
2186,47,153,1,1,draw,,Preliminary round,Reykjavik,1992
2187,47,169,1,0,47,,Preliminary round,Kingston,1992
2188,48,27,0,0,draw,,Preliminary round,Wien,1992
2189,52,163,0,0,draw,,Preliminary round,Kingston,1992
2190,52,222,2,0,52,,Preliminary round,Monrovia,1992
2191,54,21,3,0,54,,Preliminary round,Tripoli,1992
2192,54,73,0,2,73,,Preliminary round,Esch-sur-Alzette,1992
2193,56,115,0,0,draw,,Preliminary round,Jakarta,1992
2194,57,100,1,4,100,,Preliminary round,Luxembourg,1992
2195,60,160,3,1,60,,Preliminary round,Lilongwe,1992
2196,61,9,2,2,draw,,Preliminary round,Valletta,1992
2197,66,6,1,0,66,,Preliminary round,Amsterdam,1992
2198,67,24,4,1,67,,Preliminary round,Auckland,1992
2199,67,36,0,0,draw,,Preliminary round,Belfast,1992
2200,67,104,3,0,67,,Preliminary round,Belfast,1992
2201,67,143,1,2,143,,Preliminary round,Oslo,1992
