id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,is_final
30,Germany,Austria,3,2,Germany,1934-06-07,Match for third place,Napoli,1934,True
31,Italy,Czechoslovakia,2,1,Italy,1934-06-10,Final,Roma,1934,True
32,Netherlands,Irish Free State,7,1,Netherlands,,Final,Roma,1934,True
33,Egypt,Palestine,3,0,Egypt,,Group,Montevideo,1934,True
34,Haiti,Cuba,3,0,Haiti,,Group,Montevideo,1934,True
35,Italy,Greece,0,2,Greece,,Preliminary round,Kaunas,1934,False
36,Luxembourg,France,1,2,France,,Preliminary round,Warszawa,1934,False
37,Luxembourg,Germany,6,2,Luxembourg,,Preliminary round,Stockholm,1934,False
38,Mexico,Cuba,2,0,Mexico,,Preliminary round,Bern,1934,False
39,Mexico,Cuba,2,2,draw,,Preliminary round,Beograd,1934,False
40,Haiti,Cuba,6,1,Haiti,,Semi-finals,Montevideo,1934,True
41,Switzerland,Germany,1,1,draw,1938-06-04,Final,Paris,1938,True
42,Brazil,Poland,6,5,Brazil,1938-06-05,Final,Strasbourg,1938,True
43,Cuba,Romania,3,3,draw,1938-06-05,Final,Toulouse,1938,True
44,Czechoslovakia,Netherlands,3,0,Czechoslovakia,1938-06-05,Final,Le_Havre,1938,True
45,France,Belgium,3,1,France,1938-06-05,Final,Paris,1938,True
46,Hungary,Dutch East Indies,6,0,Hungary,1938-06-05,Final,Reims,1938,True
47,Italy,Norway,2,1,Italy,1938-06-05,Final,Marseille,1938,True
48,Cuba,Romania,2,1,Cuba,1938-06-09,Final,Toulouse,1938,True
49,Switzerland,Germany,4,2,Switzerland,1938-06-09,Final,Paris,1938,True
50,Brazil,Czechoslovakia,1,1,draw,1938-06-12,Quarter-finals,Bordeaux,1938,True
51,Hungary,Switzerland,2,0,Hungary,1938-06-12,Quarter-finals,Lille,1938,True
52,Italy,France,3,1,Italy,1938-06-12,Quarter-finals,Paris,1938,True
53,Sweden,Cuba,8,0,Sweden,1938-06-12,Quarter-finals,Antibes,1938,True
54,Brazil,Czechoslovakia,2,1,Brazil,1938-06-14,Quarter-finals,Bordeaux,1938,True
55,Hungary,Sweden,5,1,Hungary,1938-06-16,Semi-finals,Paris,1938,True
56,Italy,Brazil,2,1,Italy,1938-06-16,Semi-finals,Marseille,1938,True
57,Italy,Hungary,4,2,Italy,1938-06-19,Final,Paris,1938,True
58,Brazil,Sweden,4,2,Brazil,1938-06-19,Match for third place,Bordeaux,1938,True
59,Belgium,Netherlands,1,3,Netherlands,,Preliminary round,Port-au-Prince,1938,False
60,Czechoslovakia,Bulgaria,1,1,draw,,Preliminary round,Port-au-Prince,1938,False
61,Greece,Palestine,0,6,Palestine,,Preliminary round,Port-au-Prince,1938,False
62,Hungary,Greece,4,1,Hungary,,Preliminary round,Budapest,1938,False
63,Luxembourg,Belgium,4,4,draw,,Preliminary round,Dublin,1938,False
64,Norway,Irish Free State,6,1,Norway,,Preliminary round,Wien,1938,False
65,Palestine,Greece,4,0,Palestine,,Preliminary round,Milano,1938,False
66,Poland,Yugoslavia,2,4,Yugoslavia,,Preliminary round,Antwerpen,1938,False
67,Sweden,Estonia,1,4,Estonia,,Preliminary round,Sofija,1938,False
68,Sweden,Finland,7,1,Sweden,,Preliminary round,Cairo,1938,False
69,Switzerland,Portugal,1,6,Portugal,,Preliminary round,Luxembourg,1938,False
70,Yugoslavia,Poland,1,9,Poland,,Preliminary round,Luxembourg,1938,False
71,Brazil,Mexico,4,0,Brazil,1950-06-24,Group,Rio de Janeiro,1950,True
72,England,Chile,2,0,England,1950-06-25,Group,Rio de Janeiro,1950,True
73,Sweden,Italy,3,2,Sweden,1950-06-25,Group,Sao_Paulo,1950,True
74,Yugoslavia,Switzerland,3,0,Yugoslavia,1950-06-25,Group,Belo Horizonte,1950,True
75,Brazil,Switzerland,2,2,draw,1950-06-28,Group,Sao_Paulo,1950,True
76,Yugoslavia,Mexico,4,1,Yugoslavia,1950-06-28,Group,Porto_Alegre,1950,True
77,Spain,Chile,2,0,Spain,1950-06-29,Group,Rio de Janeiro,1950,True
78,Sweden,Paraguay,2,2,draw,1950-06-29,Group,Curitiba,1950,True
79,Brazil,Yugoslavia,2,0,Brazil,1950-07-01,Group,Rio de Janeiro,1950,True
80,Italy,Paraguay,2,0,Italy,1950-07-02,Group,Sao_Paulo,1950,True
81,Spain,England,1,0,Spain,1950-07-02,Group,Rio de Janeiro,1950,True
82,Switzerland,Mexico,2,1,Switzerland,1950-07-02,Group,Porto_Alegre,1950,True
83,Uruguay,Bolivia,8,0,Uruguay,1950-07-02,Group,Belo Horizonte,1950,True
84,Brazil,Sweden,7,1,Brazil,1950-07-09,Final,Rio de Janeiro,1950,True
85,Uruguay,Spain,2,2,draw,1950-07-09,Final,Sao_Paulo,1950,True
86,Brazil,Spain,6,1,Brazil,1950-07-13,Final,Rio de Janeiro,1950,True
87,Uruguay,Sweden,3,2,Uruguay,1950-07-13,Final,Sao_Paulo,1950,True
88,Sweden,Spain,3,1,Sweden,1950-07-16,Final,Sao_Paulo,1950,True
89,Uruguay,Brazil,2,1,Uruguay,1950-07-16,Final,Rio de Janeiro,1950,True
90,Cuba,Mexico,3,2,Cuba,,Preliminary round,Mexico D.F,1950,False
91,Cuba,United States,5,0,Cuba,,Preliminary round,Mexico D.F,1950,False
92,England,Northern Ireland,4,1,England,,Preliminary round,Mexico D.F,1950,False
93,Finland,Ireland,5,2,Finland,,Preliminary round,Amsterdam,1950,False
94,France,Yugoslavia,1,4,Yugoslavia,,Preliminary round,Jerusalem,1950,False
95,Ireland,Finland,1,2,Finland,,Preliminary round,Lisboa,1950,False
96,Ireland,Sweden,2,1,Ireland,,Preliminary round,Bucuresti,1950,False
97,Israel,Yugoslavia,9,0,Israel,,Preliminary round,Madrid,1950,False
98,Luxembourg,Switzerland,4,2,Luxembourg,,Preliminary round,Roma,1950,False
99,Mexico,Cuba,2,1,Mexico,,Preliminary round,Wien,1950,False
100,Mexico,United States,1,1,draw,,Preliminary round,Sofija,1950,False
101,Northern Ireland,Scotland,0,1,Scotland,,Preliminary round,Turku,1950,False
102,Scotland,Wales,0,2,Wales,,Preliminary round,Helsinki,1950,False
103,Sweden,Finland,4,1,Sweden,,Preliminary round,Konigsberg,1950,False
104,Sweden,Ireland,5,0,Sweden,,Preliminary round,Hamburg,1950,False
105,Switzerland,Luxembourg,3,3,draw,,Preliminary round,Dublin,1950,False
106,Turkey,Syria,4,2,Turkey,,Preliminary round,Riga,1950,False
107,United States,Cuba,1,5,Cuba,,Preliminary round,Kaunas,1950,False
108,United States,Mexico,4,0,United States,,Preliminary round,Rotterdam,1950,False
109,Wales,England,3,2,Wales,,Preliminary round,Oslo,1950,False
110,Yugoslavia,France,4,0,Yugoslavia,,Preliminary round,Warszawa,1950,False
111,Yugoslavia,France,7,2,Yugoslavia,,Preliminary round,Stockholm,1950,False
112,Yugoslavia,Israel,4,0,Yugoslavia,,Preliminary round,Stockholm,1950,False
113,Austria,Scotland,1,0,Austria,1954-06-16,Group,Zurich,1954,True
114,Brazil,Mexico,5,0,Brazil,1954-06-16,Group,Geneve,1954,True
115,Uruguay,Czechoslovakia,2,0,Uruguay,1954-06-16,Group,Bern,1954,True
116,Yugoslavia,France,1,0,Yugoslavia,1954-06-16,Group,Lausanne,1954,True
117,England,Belgium,4,4,draw,1954-06-17,Group,Basel,1954,True
118,Switzerland,Italy,2,1,Switzerland,1954-06-17,Group,Lausanne,1954,True
119,Austria,Czechoslovakia,5,0,Austria,1954-06-19,Group,Zurich,1954,True
120,Brazil,Yugoslavia,1,1,draw,1954-06-19,Group,Lausanne,1954,True
121,France,Mexico,3,2,France,1954-06-19,Group,Geneve,1954,True
122,Uruguay,Scotland,7,0,Uruguay,1954-06-19,Group,Basel,1954,True
123,England,Switzerland,2,0,England,1954-06-20,Group,Bern,1954,True
124,Italy,Belgium,4,1,Italy,1954-06-20,Group,Lugano,1954,True
125,Switzerland,Italy,4,1,Switzerland,1954-06-23,Group,Basel,1954,True
126,Austria,Switzerland,7,5,Austria,1954-06-26,Quarter-finals,Lausanne,1954,True
127,Uruguay,England,4,2,Uruguay,1954-06-26,Quarter-finals,Basel,1954,True
128,Hungary,Brazil,4,2,Hungary,1954-06-27,Quarter-finals,Bern,1954,True
129,Hungary,Uruguay,4,2,Hungary,1954-06-30,Semi-finals,Lausanne,1954,True
130,Austria,Uruguay,3,1,Austria,1954-07-03,Match for third place,Zurich,1954,True
131,Israel,Greece,3,1,Israel,,Group,Curitiba,1954,True
132,Italy,Egypt,1,0,Italy,,Group,Belo Horizonte,1954,True
133,Luxembourg,Ireland,5,2,Luxembourg,,Group,Recife,1954,True
134,FRG,Austria,6,0,FRG,,Preliminary round,Beograd,1954,False
135,FRG,Saarland,1,1,draw,,Preliminary round,Antwerpen,1954,False
136,FRG,Turkey,5,2,FRG,,Preliminary round,Mexico D.F,1954,False
137,FRG,Turkey,1,1,draw,,Preliminary round,Beograd,1954,False
138,FRG,Yugoslavia,3,2,FRG,,Preliminary round,Firenze,1954,False
139,Finland,Belgium,6,0,Finland,,Preliminary round,Praha,1954,False
140,Finland,Sweden,1,0,Finland,,Preliminary round,Athina,1954,False
141,France,Ireland,11,1,France,,Preliminary round,Budapest,1954,False
142,France,Luxembourg,2,3,Luxembourg,,Preliminary round,Luxembourg,1954,False
143,Greece,Israel,1,3,Israel,,Preliminary round,Tel Aviv,1954,False
144,Haiti,Mexico,2,1,Haiti,,Preliminary round,Milano,1954,False
145,Hungary,FRG,0,6,FRG,,Preliminary round,Mexico D.F,1954,False
146,Hungary,South Korea,7,0,Hungary,,Preliminary round,Ankara,1954,False
147,Ireland,France,1,0,Ireland,,Preliminary round,Beograd,1954,False
148,Ireland,Luxembourg,0,3,Luxembourg,,Preliminary round,Mexico D.F,1954,False
149,Luxembourg,France,1,1,draw,,Preliminary round,Mexico D.F,1954,False
150,Mexico,Haiti,9,2,Mexico,,Preliminary round,Manchester,1954,False
151,Northern Ireland,Scotland,1,1,draw,,Preliminary round,Helsinki,1954,False
152,Norway,FRG,1,1,draw,,Preliminary round,Paris,1954,False
153,Norway,Saarland,3,0,Norway,,Preliminary round,Dublin,1954,False
154,Portugal,Austria,1,3,Austria,,Preliminary round,Dublin,1954,False
155,Romania,Bulgaria,2,5,Bulgaria,,Preliminary round,Tel Aviv,1954,False
156,Romania,Czechoslovakia,2,3,Czechoslovakia,,Preliminary round,Luxembourg,1954,False
157,Saarland,Norway,2,0,Saarland,,Preliminary round,Mexico D.F,1954,False
158,Scotland,Wales,6,2,Scotland,,Preliminary round,Mexico D.F,1954,False
159,Sweden,Belgium,2,8,Belgium,,Preliminary round,Belfast,1954,False
160,Sweden,Finland,2,0,Sweden,,Preliminary round,Glasgow,1954,False
161,Turkey,South Korea,1,4,South Korea,,Preliminary round,Cardiff,1954,False
162,United States,Mexico,2,0,United States,,Preliminary round,La_Paz,1954,False
163,Wales,England,8,1,Wales,,Preliminary round,Malmo,1954,False
164,Wales,Northern Ireland,2,2,draw,,Preliminary round,Lisboa,1954,False
165,Yugoslavia,Greece,3,1,Yugoslavia,,Preliminary round,Stockholm,1954,False
166,Yugoslavia,Israel,5,2,Yugoslavia,,Preliminary round,Zurich,1954,False
167,Brazil,Austria,3,0,Brazil,1958-06-08,Group,Uddevalla,1958,True
168,France,Paraguay,7,3,France,1958-06-08,Group,Norrkoping,1958,True
169,Hungary,Wales,1,1,draw,1958-06-08,Group,Sandviken,1958,True
170,Northern Ireland,Czechoslovakia,1,0,Northern Ireland,1958-06-08,Group,Halmstad,1958,True
171,Sweden,Mexico,3,0,Sweden,1958-06-08,Group,Stockholm,1958,True
172,Yugoslavia,Scotland,1,1,draw,1958-06-08,Group,Vasteras,1958,True
173,Argentina,Northern Ireland,3,1,Argentina,1958-06-11,Group,Halmstad,1958,True
174,Brazil,England,0,0,draw,1958-06-11,Group,Goteborg,1958,True
175,Paraguay,Scotland,3,2,Paraguay,1958-06-11,Group,Norrkoping,1958,True
176,USSR,Austria,2,0,USSR,1958-06-11,Group,Boras,1958,True
177,Yugoslavia,France,3,2,Yugoslavia,1958-06-11,Group,Vasteras,1958,True
178,Sweden,Hungary,2,1,Sweden,1958-06-12,Group,Stockholm,1958,True
179,Brazil,USSR,2,0,Brazil,1958-06-15,Group,Goteborg,1958,True
180,Czechoslovakia,Argentina,6,1,Czechoslovakia,1958-06-15,Group,Helsingborg,1958,True
181,England,Austria,2,2,draw,1958-06-15,Group,Boras,1958,True
182,France,Scotland,2,1,France,1958-06-15,Group,Orebro,1958,True
183,Hungary,Mexico,4,0,Hungary,1958-06-15,Group,Sandviken,1958,True
184,Sweden,Wales,0,0,draw,1958-06-15,Group,Stockholm,1958,True
185,Northern Ireland,Czechoslovakia,2,1,Northern Ireland,1958-06-17,Group,Malmo,1958,True
186,USSR,England,1,0,USSR,1958-06-17,Group,Goteborg,1958,True
187,Wales,Hungary,2,1,Wales,1958-06-17,Group,Stockholm,1958,True
188,Brazil,Wales,1,0,Brazil,1958-06-19,Quarter-finals,Goteborg,1958,True
189,France,Northern Ireland,4,0,France,1958-06-19,Quarter-finals,Norrkoping,1958,True
190,Sweden,USSR,2,0,Sweden,1958-06-19,Quarter-finals,Stockholm,1958,True
191,Brazil,France,5,2,Brazil,1958-06-24,Semi-finals,Stockholm,1958,True
192,Brazil,Sweden,5,2,Brazil,1958-06-29,Final,Stockholm,1958,True
193,Poland,Finland,3,2,Poland,,Final,Bern,1958,True
194,Hungary,Norway,9,0,Hungary,,Group,Zurich,1958,True
195,Iceland,Belgium,4,1,Iceland,,Group,Bern,1958,True
196,Iceland,France,8,3,Iceland,,Group,Basel,1958,True
197,Indonesia,China,7,0,Indonesia,,Group,Geneve,1958,True
198,Indonesia,China,7,2,Indonesia,,Group,Zurich,1958,True
199,Argentina,Bolivia,2,2,draw,,Preliminary round,Bruxelles,1958,False
200,Argentina,Chile,2,0,Argentina,,Preliminary round,Bruxelles,1958,False
201,Austria,Luxembourg,0,1,Luxembourg,,Preliminary round,Glasgow,1958,False
202,Austria,Netherlands,1,2,Netherlands,,Preliminary round,Sofija,1958,False
203,Belgium,France,1,2,France,,Preliminary round,Sofija,1958,False
204,Belgium,Iceland,0,0,draw,,Preliminary round,Bratislava,1958,False
205,Bolivia,Argentina,2,0,Bolivia,,Preliminary round,Praha,1958,False
206,Bolivia,Chile,1,2,Chile,,Preliminary round,Cairo,1958,False
207,Brazil,Peru,3,1,Brazil,,Preliminary round,Liverpool,1958,False
208,Bulgaria,Hungary,5,1,Bulgaria,,Preliminary round,Hamburg,1958,False
209,Bulgaria,Norway,3,0,Bulgaria,,Preliminary round,Stuttgart,1958,False
210,Canada,Mexico,2,4,Mexico,,Preliminary round,Helsinki,1958,False
211,Canada,United States,3,3,draw,,Preliminary round,Helsinki,1958,False
212,Chile,Argentina,1,0,Chile,,Preliminary round,Paris,1958,False
213,Chile,Bolivia,8,0,Chile,,Preliminary round,Paris,1958,False
214,China,Indonesia,1,0,China,,Preliminary round,Athina,1958,False
215,Colombia,Paraguay,0,4,Paraguay,,Preliminary round,Port-au-Prince,1958,False
216,Colombia,Uruguay,3,5,Uruguay,,Preliminary round,Dublin,1958,False
217,Costa Rica,Curacao,4,0,Costa Rica,,Preliminary round,Dublin,1958,False
218,Costa Rica,Guatemala,1,6,Guatemala,,Preliminary round,Luxembourg,1958,False
219,Costa Rica,Mexico,8,0,Costa Rica,,Preliminary round,Mexico D.F,1958,False
220,Curacao,Costa Rica,1,3,Costa Rica,,Preliminary round,Belfast,1958,False
221,Curacao,Guatemala,1,1,draw,,Preliminary round,Oslo,1958,False
222,Czechoslovakia,GDR,2,3,GDR,,Preliminary round,Oslo,1958,False
223,Czechoslovakia,Wales,0,0,draw,,Preliminary round,Lisboa,1958,False
224,Denmark,England,3,1,Denmark,,Preliminary round,Bucuresti,1958,False
225,Denmark,Ireland,0,1,Ireland,,Preliminary round,Bucuresti,1958,False
226,England,Denmark,5,1,England,,Preliminary round,Madrid,1958,False
227,England,Ireland,0,0,draw,,Preliminary round,Saarbrucken,1958,False
228,England,USSR,3,2,England,,Preliminary round,Wien,1958,False
229,FRG,Argentina,5,2,FRG,,Preliminary round,Wolverhampton,1958,False
230,FRG,Czechoslovakia,6,3,FRG,,Preliminary round,Paris,1958,False
231,FRG,Northern Ireland,2,1,FRG,,Preliminary round,Dublin,1958,False
232,FRG,Yugoslavia,0,0,draw,,Preliminary round,Bruxelles,1958,False
233,Finland,Poland,3,3,draw,,Preliminary round,Glasgow,1958,False
234,Finland,USSR,2,3,USSR,,Preliminary round,Stockholm,1958,False
235,France,Belgium,0,0,draw,,Preliminary round,Wrexham,1958,False
236,France,FRG,2,0,France,,Preliminary round,La_Paz,1958,False
237,France,Iceland,4,0,France,,Preliminary round,Stockholm,1958,False
238,GDR,Czechoslovakia,1,4,Czechoslovakia,,Preliminary round,Cardiff,1958,False
239,GDR,Wales,1,0,GDR,,Preliminary round,Beograd,1958,False
240,Greece,Romania,1,0,Greece,,Preliminary round,Skopje,1958,False
241,Ireland,Denmark,9,1,Ireland,,Preliminary round,Wien,1958,False
242,Israel,Wales,3,0,Israel,,Preliminary round,La_Paz,1958,False
243,Northern Ireland,Italy,1,0,Northern Ireland,,Preliminary round,Rio de Janeiro,1958,False
244,Poland,USSR,1,0,Poland,,Preliminary round,Rio de Janeiro,1958,False
245,Portugal,Italy,4,1,Portugal,,Preliminary round,Rio de Janeiro,1958,False
246,Portugal,Northern Ireland,0,2,Northern Ireland,,Preliminary round,Santiago,1958,False
247,Romania,Greece,1,3,Greece,,Preliminary round,Santiago,1958,False
248,Romania,Yugoslavia,0,1,Yugoslavia,,Preliminary round,Athina,1958,False
249,Scotland,Spain,2,3,Spain,,Preliminary round,Port-au-Prince,1958,False
250,Scotland,Switzerland,0,2,Switzerland,,Preliminary round,Tel Aviv,1958,False
251,Spain,Scotland,0,1,Scotland,,Preliminary round,Luxembourg,1958,False
252,Spain,Switzerland,3,1,Spain,,Preliminary round,Mexico D.F,1958,False
253,Sudan,Syria,0,1,Syria,,Preliminary round,Asuncion,1958,False
254,Sweden,FRG,8,3,Sweden,,Preliminary round,Bruxelles,1958,False
255,Switzerland,Scotland,4,0,Switzerland,,Preliminary round,Asuncion,1958,False
256,Switzerland,Spain,1,3,Spain,,Preliminary round,Saarbrucken,1958,False
257,Syria,Sudan,2,4,Sudan,,Preliminary round,Glasgow,1958,False
258,USSR,Finland,0,1,Finland,,Preliminary round,Tel Aviv,1958,False
259,USSR,Poland,5,1,USSR,,Preliminary round,Milano,1958,False
260,USSR,Poland,1,5,Poland,,Preliminary round,Tokyo,1958,False
261,United States,Canada,2,2,draw,,Preliminary round,Tokyo,1958,False
262,United States,Mexico,4,1,United States,,Preliminary round,Madrid,1958,False
263,Uruguay,Colombia,1,0,Uruguay,,Preliminary round,Istanbul,1958,False
264,Uruguay,Paraguay,2,2,draw,,Preliminary round,Roma,1958,False
265,Wales,Czechoslovakia,3,0,Wales,,Preliminary round,Port-au-Prince,1958,False
266,Wales,GDR,0,4,GDR,,Preliminary round,Mexico D.F,1958,False
267,Wales,Israel,1,2,Israel,,Preliminary round,Sofija,1958,False
268,Wales,Mexico,4,0,Wales,,Preliminary round,Buenos Aires,1958,False
269,Yugoslavia,Greece,1,2,Greece,,Preliminary round,Wrexham,1958,False
270,Yugoslavia,Paraguay,4,0,Yugoslavia,,Preliminary round,Buenos Aires,1958,False
271,Yugoslavia,Romania,7,0,Yugoslavia,,Preliminary round,Wien,1958,False
272,Norway,Hungary,2,0,Norway,,Quarter-finals,Geneve,1958,True
273,Paraguay,Uruguay,6,1,Paraguay,,Semi-finals,Basel,1958,True
274,Argentina,Bulgaria,1,0,Argentina,1962-05-30,Group,Rancagua,1962,True
275,Brazil,Mexico,2,0,Brazil,1962-05-30,Group,Vina del Mar,1962,True
276,Chile,Switzerland,3,1,Chile,1962-05-30,Group,Santiago,1962,True
277,Uruguay,Colombia,2,1,Uruguay,1962-05-30,Group,Arica,1962,True
278,Czechoslovakia,Spain,1,0,Czechoslovakia,1962-05-31,Group,Vina del Mar,1962,True
279,Hungary,England,2,1,Hungary,1962-05-31,Group,Rancagua,1962,True
280,USSR,Yugoslavia,2,0,USSR,1962-05-31,Group,Arica,1962,True
281,Brazil,Czechoslovakia,0,0,draw,1962-06-02,Group,Rancagua,1962,True
282,Chile,Italy,2,0,Chile,1962-06-02,Group,Vina del Mar,1962,True
283,England,Argentina,3,1,England,1962-06-02,Group,Arica,1962,True
284,Yugoslavia,Uruguay,3,1,Yugoslavia,1962-06-02,Group,Santiago,1962,True
285,Hungary,Bulgaria,6,1,Hungary,1962-06-03,Group,Rancagua,1962,True
286,Spain,Mexico,1,0,Spain,1962-06-03,Group,Vina del Mar,1962,True
287,USSR,Colombia,4,4,draw,1962-06-03,Group,Arica,1962,True
288,Brazil,Spain,2,1,Brazil,1962-06-06,Group,Vina del Mar,1962,True
289,Hungary,Argentina,0,0,draw,1962-06-06,Group,Rancagua,1962,True
290,USSR,Uruguay,2,1,USSR,1962-06-06,Group,Arica,1962,True
291,England,Bulgaria,0,0,draw,1962-06-07,Group,Rancagua,1962,True
292,Italy,Switzerland,3,0,Italy,1962-06-07,Group,Santiago,1962,True
293,Mexico,Czechoslovakia,3,1,Mexico,1962-06-07,Group,Vina del Mar,1962,True
294,Yugoslavia,Colombia,5,0,Yugoslavia,1962-06-07,Group,Arica,1962,True
295,Brazil,England,3,1,Brazil,1962-06-10,Quarter-finals,Vina del Mar,1962,True
296,Chile,USSR,2,1,Chile,1962-06-10,Quarter-finals,Arica,1962,True
297,Czechoslovakia,Hungary,1,0,Czechoslovakia,1962-06-10,Quarter-finals,Rancagua,1962,True
298,Brazil,Chile,4,2,Brazil,1962-06-13,Semi-finals,Santiago,1962,True
299,Czechoslovakia,Yugoslavia,3,1,Czechoslovakia,1962-06-13,Semi-finals,Vina del Mar,1962,True
300,Chile,Yugoslavia,1,0,Chile,1962-06-16,Match for third place,Santiago,1962,True
301,Brazil,Czechoslovakia,3,1,Brazil,1962-06-17,Final,Santiago,1962,True
302,FRG,Chile,2,2,draw,,Group,Goteborg,1962,True
303,Portugal,Luxembourg,3,1,Portugal,,Group,Malmo,1962,True
304,Scotland,Ireland,2,2,draw,,Group,Helsingborg,1962,True
305,Turkey,Norway,3,3,draw,,Group,Eskilstuna,1962,True
306,USSR,Norway,2,2,draw,,Group,Malmo,1962,True
307,Wales,Spain,1,1,draw,,Group,Stockholm,1962,True
308,Argentina,Ecuador,7,0,Argentina,,Preliminary round,Sofija,1962,False
309,Belgium,Sweden,1,3,Sweden,,Preliminary round,Guatemala,1962,False
310,Belgium,Switzerland,0,3,Switzerland,,Preliminary round,Mexico D.F,1962,False
311,Bolivia,Uruguay,4,1,Bolivia,,Preliminary round,Budapest,1962,False
312,Bulgaria,Finland,5,0,Bulgaria,,Preliminary round,Budapest,1962,False
313,Bulgaria,France,2,5,France,,Preliminary round,Reykjavik,1962,False
314,Bulgaria,France,1,5,France,,Preliminary round,Reykjavik,1962,False
315,Colombia,Peru,2,0,Colombia,,Preliminary round,Jakarta,1962,False
316,Costa Rica,Dutch Antilles,0,0,draw,,Preliminary round,Rangoon,1962,False
317,Costa Rica,Guatemala,5,1,Costa Rica,,Preliminary round,Toronto,1962,False
318,Costa Rica,Honduras,0,2,Honduras,,Preliminary round,Santiago,1962,False
319,Costa Rica,Honduras,1,1,draw,,Preliminary round,Dublin,1962,False
320,Costa Rica,Mexico,1,0,Costa Rica,,Preliminary round,Roma,1962,False
321,Cyprus,Israel,2,1,Cyprus,,Preliminary round,Santiago,1962,False
322,Czechoslovakia,Ireland,3,0,Czechoslovakia,,Preliminary round,Milano,1962,False
323,Czechoslovakia,Scotland,0,3,Scotland,,Preliminary round,Luxembourg,1962,False
324,Czechoslovakia,Scotland,2,5,Scotland,,Preliminary round,Rotterdam,1962,False
325,Dutch Antilles,Costa Rica,2,0,Dutch Antilles,,Preliminary round,Mexico D.F,1962,False
326,Dutch Antilles,Dutch Guyana,4,3,Dutch Antilles,,Preliminary round,Beijing,1962,False
327,Dutch Antilles,Mexico,2,0,Dutch Antilles,,Preliminary round,Mexico D.F,1962,False
328,Dutch Guyana,Dutch Antilles,2,3,Dutch Antilles,,Preliminary round,Bogota,1962,False
329,Ecuador,Argentina,1,1,draw,,Preliminary round,Bogota,1962,False
330,England,Luxembourg,6,0,England,,Preliminary round,Mexico D.F,1962,False
331,England,Portugal,1,1,draw,,Preliminary round,Amsterdam,1962,False
332,Ethiopia,Israel,4,1,Ethiopia,,Preliminary round,Rotterdam,1962,False
333,FRG,Greece,3,0,FRG,,Preliminary round,Belfast,1962,False
334,FRG,Northern Ireland,1,2,Northern Ireland,,Preliminary round,Oslo,1962,False
335,Finland,Bulgaria,2,1,Finland,,Preliminary round,Oslo,1962,False
336,Finland,France,4,0,Finland,,Preliminary round,San_Jose,1962,False
337,France,Bulgaria,3,1,France,,Preliminary round,San_Jose,1962,False
338,France,Finland,3,0,France,,Preliminary round,Asuncion,1962,False
339,GDR,Hungary,5,0,GDR,,Preliminary round,Asuncion,1962,False
340,GDR,Netherlands,1,1,draw,,Preliminary round,Lima,1962,False
341,Ghana,Morocco,4,0,Ghana,,Preliminary round,Warszawa,1962,False
342,Ghana,Nigeria,1,1,draw,,Preliminary round,San_Jose,1962,False
343,Greece,FRG,1,2,FRG,,Preliminary round,Willemstad,1962,False
344,Greece,Northern Ireland,2,1,Greece,,Preliminary round,Chorzow,1962,False
345,Guatemala,Costa Rica,2,0,Guatemala,,Preliminary round,Willemstad,1962,False
346,Guatemala,Honduras,3,1,Guatemala,,Preliminary round,Brno,1962,False
347,Honduras,Costa Rica,2,0,Honduras,,Preliminary round,Praha,1962,False
348,Honduras,Guatemala,1,4,Guatemala,,Preliminary round,København,1962,False
349,Hungary,GDR,3,0,Hungary,,Preliminary round,Lisboa,1962,False
350,Hungary,Netherlands,1,1,draw,,Preliminary round,Lisboa,1962,False
351,Ireland,Czechoslovakia,3,0,Ireland,,Preliminary round,Bucuresti,1962,False
352,Ireland,Scotland,1,1,draw,,Preliminary round,Bucuresti,1962,False
353,Israel,Cyprus,0,2,Cyprus,,Preliminary round,København,1962,False
354,Israel,Ethiopia,4,2,Israel,,Preliminary round,Glasgow,1962,False
355,Israel,Italy,3,2,Israel,,Preliminary round,Glasgow,1962,False
356,Italy,Israel,2,1,Italy,,Preliminary round,Moskva,1962,False
357,Japan,South Korea,3,0,Japan,,Preliminary round,Moskva,1962,False
358,Luxembourg,England,5,1,Luxembourg,,Preliminary round,London,1962,False
359,Luxembourg,Portugal,2,0,Luxembourg,,Preliminary round,Leipzig,1962,False
360,Mexico,Costa Rica,4,1,Mexico,,Preliminary round,Madrid,1962,False
361,Mexico,Dutch Antilles,2,2,draw,,Preliminary round,Madrid,1962,False
362,Mexico,Paraguay,1,0,Mexico,,Preliminary round,Khartoum,1962,False
363,Mexico,United States,1,3,United States,,Preliminary round,Helsinki,1962,False
364,Morocco,Ghana,1,2,Ghana,,Preliminary round,Basel,1962,False
365,Morocco,Spain,1,4,Spain,,Preliminary round,Lausanne,1962,False
366,Morocco,Tunisia,0,10,Tunisia,,Preliminary round,Helsinki,1962,False
367,Morocco,Tunisia,1,1,draw,,Preliminary round,Damascus,1962,False
368,Netherlands,Hungary,2,3,Hungary,,Preliminary round,St._Louis,1962,False
369,Nigeria,Ghana,8,0,Nigeria,,Preliminary round,Nantes,1962,False
370,Northern Ireland,FRG,1,4,FRG,,Preliminary round,Leipzig,1962,False
371,Northern Ireland,Greece,2,7,Greece,,Preliminary round,Los Angeles,1962,False
372,Norway,Turkey,2,0,Norway,,Preliminary round,Montevideo,1962,False
