id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
4757,156,2,0
4758,156,2,0
4759,157,0,2
4760,157,1,3
4761,157,1,0
4762,157,0,5
4763,157,0,4
4764,157,1,4
4765,157,4,1
4766,157,0,4
4767,157,1,1
4768,159,1,5
4769,159,1,0
4770,159,0,0
4771,159,1,3
4772,159,1,0
4773,160,1,1
4774,160,3,1
4775,160,0,1
4776,160,7,0
4777,160,2,2
4778,160,3,1
4779,162,3,0
4780,162,1,3
4781,162,4,2
4782,164,4,1
4783,164,6,1
4784,164,1,2
4785,164,1,1
4786,164,0,2
4787,164,3,0
4788,165,2,0
4789,165,2,0
4790,165,2,1
4791,165,2,2
4792,165,4,3
4793,165,3,2
4794,166,0,22
4795,166,2,1
4796,166,1,8
4797,166,4,0
4798,166,2,0
4799,166,0,2
4800,168,2,4
4801,168,1,2
4802,168,1,1
4803,168,0,0
4804,168,6,0
4805,169,6,0
4806,169,1,1
4807,170,5,0
4808,170,3,0
4809,170,3,3
4810,170,1,1
4811,171,1,2
4812,171,2,0
4813,171,1,0
4814,171,2,5
4815,172,5,0
4816,172,0,0
4817,172,1,0
4818,172,2,3
4819,172,3,0
4820,173,3,2
4821,174,2,1
4822,174,1,2
4823,174,1,1
4824,174,2,0
4825,174,2,0
4826,174,7,0
4827,175,1,0
4828,175,1,0
4829,175,0,2
4830,175,3,0
4831,175,0,0
4832,176,1,1
4833,176,5,0
4834,176,1,0
4835,176,0,1
4836,176,0,0
4837,178,1,2
4838,178,2,1
4839,178,3,2
4840,178,1,1
4841,178,1,1
4842,178,1,0
4843,179,2,2
4844,180,0,4
4845,181,4,0
4846,181,0,1
4847,181,1,0
4848,182,4,0
4849,182,0,3
4850,182,2,2
4851,182,0,2
4852,182,6,1
4853,182,1,2
4854,182,1,1
4855,183,1,2
4856,183,4,1
4857,183,3,2
4858,183,0,7
4859,183,2,3
4860,184,1,1
4861,184,1,6
4862,184,3,0
4863,184,1,0
4864,184,1,1
4865,184,0,1
4866,185,1,3
4867,186,1,0
4868,186,2,2
4869,186,2,2
4870,186,0,2
4871,186,3,0
4872,187,1,1
4873,187,5,0
4874,187,2,1
4875,187,0,0
4876,187,1,3
4877,187,1,0
4878,187,7,0
4879,190,1,0
4880,190,0,3
4881,190,0,0
4882,190,4,1
4883,190,0,0
4884,190,2,1
4885,191,0,1
4886,191,0,1
4887,191,2,7
4888,191,1,6
4889,192,1,2
4890,192,2,2
4891,192,1,3
4892,192,3,1
4893,192,6,0
4894,192,3,0
4895,193,2,0
4896,193,0,0
4897,194,0,0
4898,195,2,2
4899,195,4,0
4900,195,0,4
4901,195,4,0
4902,195,0,0
4903,196,3,4
4904,196,0,0
4905,196,0,4
4906,196,1,0
4907,196,0,5
4908,196,0,2
4909,196,0,4
4910,197,1,2
4911,197,1,1
4912,197,1,0
4913,198,3,3
4914,198,2,1
4915,198,2,0
4916,198,6,2
4917,198,0,1
4918,198,1,1
4919,199,1,1
4920,199,3,1
4921,199,1,1
4922,199,2,2
4923,200,2,0
4924,200,1,2
4925,200,1,0
4926,200,2,0
4927,201,1,0
4928,203,0,3
4929,203,3,0
4930,203,0,2
4931,205,2,2
4932,205,1,1
4933,205,1,1
4934,205,2,2
4935,205,0,1
4936,205,1,3
4937,206,0,2
4938,206,2,5
4939,206,0,0
4940,206,3,0
4941,207,2,2
4942,207,1,1
4943,207,0,2
4944,207,0,0
4945,208,2,1
4946,213,0,1
4947,213,1,1
4948,213,6,0
4949,214,0,7
4950,214,1,1
4951,214,2,0
4952,214,3,1
4953,216,0,7
4954,216,0,0
4955,216,8,0
4956,216,8,0
4957,216,7,0
4958,216,3,0
4959,218,8,0
4960,218,8,0
4961,218,2,1
4962,218,3,0
4963,218,1,1
4964,218,10,0
4965,219,2,4
4966,219,2,2
4967,219,1,0
4968,219,2,0
4969,221,0,2
4970,221,1,0
4971,221,4,1
4972,221,0,0
4973,221,2,1
4974,221,3,3
4975,223,0,3
4976,223,1,1
4977,223,3,0
4978,227,0,0
4979,227,0,1
4980,227,7,0
4981,227,2,1
4982,228,1,1
4983,228,8,0
4984,228,1,1
4985,228,0,3
4986,2,1,0
4987,2,0,0
4988,225,1,1
4989,227,0,2
4990,228,2,1
4991,3,1,0
4992,186,1,1
4993,218,0,0
4994,10,1,0
4995,3,0,1
4996,82,4,0
4997,177,0,1
4998,104,1,1
4999,106,1,0
5000,141,2,0
5001,143,1,1
5002,93,0,1
5003,186,0,3
5004,190,0,1
5005,77,0,2
5006,84,2,1
5007,68,0,0
5008,82,0,1
5009,35,1,2
5010,83,1,1
5011,141,1,0
5012,104,1,1
5013,182,0,2
5014,41,1,0
5015,190,2,0
5016,77,1,2
5017,84,0,2
5018,131,0,1
5019,13,2,1
5020,83,0,1
5021,183,0,1
5022,35,1,2
5023,57,1,3
5024,156,0,0
5025,182,3,2
5026,41,1,2
5027,160,0,0
5028,196,0,0
5029,10,3,1
5030,82,4,1
5031,28,3,0
5032,141,2,1
5033,156,0,0
5034,190,1,0
5035,141,2,1
5036,218,1,1
5037,10,0,4
5038,156,0,1
5039,218,2,3
5040,82,0,1
5041,218,2,3
5042,141,0,1
5043,2,2,1
5044,5,2,1
5045,10,1,1
5046,10,2,0
5047,219,2,1
5048,219,0,1
5049,219,6,0
5050,219,2,1
5051,220,3,2
5052,227,0,3
5053,228,1,1
5054,1,0,0
5055,2,4,1
5056,2,1,1
5057,3,4,0
5058,3,0,3
5059,3,3,1
5060,4,1,2
5061,4,4,0
5062,5,0,1
5063,5,2,0
5064,6,0,2
5065,6,0,4
5066,6,2,0
5067,7,3,0
5068,9,1,1
5069,9,6,0
5070,10,7,1
5071,10,2,3
5072,10,1,0
5073,10,1,1
5074,10,3,0
5075,10,0,1
5076,11,2,0
5077,12,1,1
5078,13,1,0
5079,13,1,0
5080,13,3,0
5081,13,1,0
5082,14,1,0
5083,14,1,3
5084,15,0,3
5085,16,1,1
5086,16,3,0
5087,17,6,1
5088,17,0,3
5089,17,0,1
5090,17,2,0
5091,17,2,5
5092,17,0,1
5093,18,5,0
5094,19,3,1
5095,19,0,2
5096,20,4,0
5097,21,1,2
5098,21,1,2
5099,21,2,2
5100,21,2,3
5101,21,0,7
5102,22,1,1
5103,22,0,3
5104,23,3,1
5105,23,0,15
5106,23,3,0
5107,23,1,0
5108,23,2,0
5109,23,1,0
5110,24,1,1
5111,24,0,3
5112,25,4,1
5113,25,1,1
5114,25,3,2
5115,25,2,1
5116,25,0,0
5117,25,2,1
5118,25,0,1
5119,25,0,2
5120,25,5,0
5121,26,2,5
5122,26,2,1
5123,26,1,0
5124,26,0,1
5125,26,0,3
5126,26,2,0
5127,27,2,2
5128,27,0,3
5129,27,0,4
5130,28,0,0
5131,28,2,1
5132,28,7,0
5133,28,3,0
5134,28,2,3
5135,28,2,1
5136,28,4,2
5137,28,2,1
5138,28,0,0
5139,28,4,0
5140,28,1,0
5141,29,3,1
5142,31,0,4
5143,31,0,1
5144,31,4,1
5145,31,1,0
5146,31,1,0
5147,32,2,0
5148,32,5,1
5149,32,2,3
5150,32,0,1
5151,32,2,1
5152,32,1,2
5153,33,0,1
5154,33,7,0
5155,33,1,0
5156,34,1,1
5157,35,2,0
5158,35,4,0
5159,35,1,0
5160,35,3,3
5161,35,0,0
5162,35,0,2
5163,36,0,3
5164,36,0,0
5165,36,0,1
5166,36,2,3
5167,37,0,1
5168,37,0,0
5169,37,1,4
5170,38,0,1
5171,40,0,0
5172,40,1,1
5173,40,4,1
5174,41,8,0
5175,41,16,0
5176,41,0,2
5177,41,1,4
5178,41,3,0
5179,41,1,1
5180,41,3,1
5181,41,0,0
5182,41,8,1
5183,42,1,0
5184,42,1,2
5185,42,0,2
5186,42,1,1
5187,43,3,2
5188,43,0,0
5189,43,0,5
5190,43,2,2
5191,43,1,4
5192,43,1,2
5193,43,0,0
5194,43,3,1
5195,43,0,3
5196,44,1,2
5197,45,1,0
5198,45,1,1
5199,45,3,0
5200,46,7,0
5201,46,9,0
5202,47,1,2
5203,47,2,0
5204,47,1,3
5205,47,5,0
5206,47,2,0
5207,47,4,1
5208,47,4,1
5209,47,1,7
5210,47,6,2
5211,47,0,0
5212,48,4,0
5213,48,1,0
5214,48,0,1
5215,48,0,1
5216,48,1,3
5217,48,1,3
5218,48,2,2
5219,49,1,0
5220,49,2,0
5221,49,3,0
5222,49,1,3
5223,49,1,4
5224,50,2,0
5225,50,3,2
5226,50,0,3
5227,50,1,2
5228,52,0,4
5229,52,0,2
5230,52,3,0
5231,52,2,0
5232,52,1,1
5233,53,1,0
5234,53,4,0
5235,53,4,1
5236,53,5,1
5237,53,3,1
5238,56,1,1
5239,56,1,0
5240,56,2,1
5241,57,2,0
5242,57,0,7
5243,57,0,4
5244,57,0,4
5245,57,5,1
5246,58,1,2
5247,58,3,1
5248,58,0,0
5249,58,0,3
5250,59,1,1
5251,61,2,1
5252,61,1,1
5253,64,0,1
5254,65,1,0
5255,65,3,0
5256,65,1,1
5257,65,5,0
5258,65,0,0
5259,65,0,0
5260,65,4,1
5261,65,5,0
5262,65,1,0
5263,66,0,3
5264,66,2,3
5265,66,3,2
5266,66,1,2
5267,66,2,1
5268,66,1,0
5269,67,2,1
5270,67,2,0
5271,67,3,0
5272,67,3,0
5273,67,2,0
5274,67,12,1
5275,67,4,0
5276,67,3,0
5277,67,2,3
5278,67,4,0
5279,68,0,2
5280,68,0,1
5281,68,3,0
5282,68,1,0
5283,68,7,0
5284,68,2,0
5285,69,0,1
5286,69,1,3
5287,69,8,1
5288,71,0,4
5289,71,0,1
5290,71,0,2
5291,71,4,1
5292,71,4,3
5293,72,6,1
5294,72,0,2
5295,74,1,0
5296,74,5,0
5297,74,1,1
5298,74,2,1
5299,74,6,1
5300,75,0,2
5301,75,4,0
5302,75,0,4
5303,75,1,4
5304,75,0,3
5305,75,1,1
5306,76,4,0
5307,76,3,1
5308,76,1,0
5309,76,4,0
5310,76,1,4
5311,77,4,1
5312,77,3,0
5313,77,0,1
5314,77,1,1
5315,77,5,0
5316,77,6,1
5317,79,5,0
5318,79,1,0
5319,79,3,0
5320,79,2,0
5321,79,2,2
5322,79,9,0
5323,80,5,2
5324,80,0,0
5325,80,4,1
5326,81,4,1
5327,81,6,1
5328,81,1,0
5329,81,1,2
5330,81,4,0
5331,82,0,2
5332,82,0,2
5333,82,5,3
5334,82,2,0
5335,82,4,0
5336,83,0,1
5337,83,2,1
5338,83,2,1
5339,83,2,0
5340,83,3,0
5341,83,1,1
5342,84,3,0
5343,84,0,0
5344,84,1,0
5345,84,0,1
5346,84,1,1
5347,84,3,0
5348,85,1,2
5349,85,0,3
5350,87,0,2
5351,87,0,2
5352,87,1,3
5353,87,0,3
5354,89,3,2
5355,89,1,3
5356,89,5,1
5357,89,0,2
5358,89,0,4
5359,89,0,1
5360,90,0,1
5361,91,4,0
5362,92,3,0
5363,92,0,0
5364,92,3,0
5365,93,1,3
5366,93,3,0
5367,93,3,1
5368,93,0,0
5369,93,2,5
5370,93,0,0
5371,93,1,1
5372,93,0,4
5373,93,1,0
5374,94,0,3
5375,94,3,0
5376,95,2,1
5377,95,2,0
5378,95,3,4
5379,95,1,1
5380,95,0,1
5381,96,2,0
5382,96,2,1
5383,96,0,2
5384,96,2,1
5385,97,3,0
5386,98,3,0
5387,99,1,0
5388,99,0,1
5389,99,0,3
5390,99,0,1
5391,99,3,1
5392,99,0,2
5393,99,1,0
5394,100,2,1
5395,100,5,1
5396,100,0,1
5397,100,0,0
5398,101,3,0
5399,101,1,0
5400,101,4,0
5401,101,3,1
5402,101,1,3
5403,101,0,0
5404,103,1,1
5405,103,0,6
5406,103,0,1
5407,103,1,0
5408,103,3,1
5409,104,2,3
5410,104,1,1
5411,104,1,1
5412,104,1,1
5413,104,0,0
5414,105,2,3
5415,105,4,1
5416,105,1,0
5417,105,2,1
5418,106,2,0
5419,106,1,0
5420,106,3,2
5421,106,0,1
5422,106,1,2
5423,106,2,2
5424,106,0,0
5425,107,0,0
5426,107,2,1
5427,107,1,1
5428,107,1,1
5429,108,2,1
5430,108,0,2
5431,108,3,1
5432,108,3,2
5433,108,2,0
5434,109,1,0
5435,109,2,0
5436,109,3,0
5437,109,4,1
5438,109,1,1
5439,109,2,3
5440,110,2,0
5441,110,1,0
5442,110,2,1
5443,111,2,0
5444,113,2,1
5445,113,1,2
5446,113,0,2
5447,113,0,2
5448,113,4,2
5449,114,1,0
5450,114,1,2
5451,114,1,2
5452,114,0,6
5453,115,1,0
5454,115,0,0
5455,115,0,2
5456,116,0,0
5457,116,0,4
5458,116,2,1
5459,117,1,0
5460,117,4,0
5461,117,1,1
5462,118,3,0
5463,118,2,2
5464,118,1,1
5465,118,4,1
5466,118,7,0
5467,119,0,2
5468,119,0,5
5469,119,1,1
5470,119,0,0
5471,119,0,1
5472,120,0,0
5473,120,0,0
5474,120,0,0
5475,120,3,0
5476,120,0,0
5477,121,5,0
5478,122,0,0
5479,122,1,2
5480,122,2,2
5481,122,0,0
5482,123,1,1
5483,123,2,0
5484,123,0,1
5485,123,0,2
5486,124,0,0
5487,124,4,1
5488,124,0,2
5489,124,0,4
5490,124,0,0
5491,124,2,0
5492,125,1,2
5493,126,0,2
5494,127,0,0
5495,127,0,3
5496,127,1,2
5497,127,1,3
5498,127,1,3
5499,127,1,0
5500,128,0,1
5501,128,2,0
5502,128,3,0
5503,128,2,0
5504,128,5,0
5505,129,4,1
5506,129,1,2
5507,129,1,1
5508,130,1,1
5509,130,2,0
5510,130,5,2
5511,131,5,0
5512,131,2,0
5513,131,2,1
5514,131,1,2
5515,131,2,1
5516,131,1,1
5517,131,2,0
5518,131,2,2
5519,131,4,1
5520,132,1,2
5521,132,0,0
5522,132,1,2
5523,132,3,1
5524,132,1,0
5525,133,4,1
5526,134,1,0
5527,134,1,3
5528,134,2,1
5529,134,1,0
5530,134,1,2
5531,135,5,1
5532,136,1,3
5533,136,4,1
5534,136,1,0
5535,136,4,0
5536,136,2,0
5537,136,0,3
5538,137,0,0
5539,137,2,0
5540,137,4,0
5541,137,1,1
5542,137,0,0
5543,137,1,2
5544,138,7,0
5545,139,2,0
5546,139,5,1
5547,139,1,2
5548,140,3,1
5549,141,0,2
5550,141,0,1
5551,141,0,1
5552,141,0,1
5553,142,1,0
5554,142,3,0
5555,142,2,2
5556,142,5,0
5557,142,0,2
5558,142,2,0
5559,143,2,0
5560,143,1,0
5561,143,2,3
5562,143,2,0
5563,144,0,1
5564,145,0,0
5565,145,1,0
5566,145,1,2
5567,146,1,3
5568,146,1,0
5569,146,1,0
5570,146,0,0
5571,146,1,1
5572,146,1,3
5573,146,1,0
5574,147,1,1
5575,147,3,0
5576,147,0,1
5577,147,1,1
5578,147,2,0
5579,147,0,3
5580,147,1,0
5581,147,4,1
5582,147,7,0
5583,149,2,1
5584,149,4,0
5585,149,0,1
5586,149,1,4
5587,149,3,0
5588,150,4,1
5589,150,4,0
5590,150,2,2
5591,150,2,1
5592,151,0,0
5593,151,3,2
5594,151,6,0
5595,151,8,0
5596,152,2,0
5597,153,2,1
5598,154,1,0
5599,156,1,3
5600,156,0,1
5601,156,1,0
5602,156,1,2
5603,156,1,0
5604,156,2,0
5605,156,3,0
5606,156,2,0
5607,156,2,1
5608,157,6,0
5609,157,5,1
5610,157,2,0
5611,157,0,1
5612,157,2,0
5613,157,1,0
5614,157,2,0
5615,157,3,0
5616,157,2,0
5617,159,3,0
5618,159,0,6
5619,159,0,4
5620,159,0,3
5621,159,2,0
5622,160,0,2
5623,160,1,1
5624,160,2,0
5625,160,0,1
5626,160,2,0
5627,160,0,2
5628,160,3,1
5629,161,2,0
5630,161,5,1
5631,162,0,0
5632,162,1,0
5633,162,0,1
5634,162,1,1
5635,162,1,2
5636,162,1,3
5637,162,2,2
5638,162,0,6
5639,164,0,0
5640,164,2,1
5641,164,3,0
5642,164,2,0
5643,164,4,0
5644,165,2,0
5645,165,3,0
5646,165,12,0
5647,165,1,3
5648,165,5,0
5649,165,0,1
5650,166,3,1
5651,166,3,0
5652,166,1,1
5653,166,2,0
5654,166,5,1
5655,168,6,1
5656,169,3,0
5657,169,2,2
5658,170,0,0
5659,171,0,1
5660,171,2,2
5661,172,1,0
5662,172,0,1
5663,172,2,0
5664,172,0,0
5665,172,2,0
5666,174,0,1
5667,174,1,0
5668,174,1,1
5669,174,0,3
5670,174,0,0
5671,174,1,1
5672,174,0,0
5673,174,1,1
5674,175,6,1
5675,175,1,2
5676,175,1,1
5677,175,2,3
5678,176,0,3
5679,176,1,2
5680,176,2,2
5681,177,0,1
5682,177,0,2
5683,177,2,0
5684,177,2,1
5685,177,1,0
5686,179,2,0
5687,179,0,1
5688,179,2,1
5689,180,1,1
5690,180,1,1
5691,180,1,0
5692,180,5,0
5693,181,1,1
5694,181,0,3
5695,181,5,1
5696,181,0,1
5697,181,1,0
5698,182,3,3
5699,182,1,3
5700,182,3,0
5701,182,2,1
5702,182,2,0
5703,183,2,0
5704,183,3,1
5705,183,1,0
5706,183,1,0
5707,183,3,0
5708,183,6,0
5709,183,1,0
5710,184,8,1
5711,184,1,1
5712,184,0,1
5713,184,3,0
5714,186,1,0
5715,186,1,1
5716,186,1,1
5717,187,2,0
5718,187,0,0
5719,187,2,0
5720,187,3,0
5721,187,0,0
5722,187,1,1
5723,187,4,1
5724,187,1,1
5725,190,0,0
5726,190,1,2
5727,190,3,2
5728,190,2,1
5729,190,1,0
5730,191,6,0
5731,192,2,0
5732,192,2,1
5733,192,2,0
5734,192,3,0
5735,192,1,2
5736,192,3,0
5737,193,2,0
5738,193,1,0
5739,193,7,0
5740,193,2,2
5741,194,2,0
5742,194,2,2
5743,195,3,0
5744,195,1,2
5745,195,0,0
5746,195,2,2
5747,195,4,2
5748,196,10,0
5749,196,4,1
5750,196,3,0
5751,196,2,0
5752,196,6,0
5753,197,1,1
5754,197,2,2
5755,197,2,0
5756,197,2,0
5757,197,1,0
5758,198,0,1
5759,198,2,1
5760,199,2,0
5761,200,0,0
5762,200,0,0
5763,201,2,2
5764,201,1,0
5765,201,2,2
5766,202,1,0
5767,202,2,0
5768,202,0,4
5769,202,0,1
5770,202,2,0
5771,203,0,0
5772,203,0,1
5773,203,3,2
5774,203,1,0
5775,203,1,0
5776,204,2,1
5777,204,1,4
5778,205,1,1
5779,205,4,0
5780,205,3,2
5781,205,0,0
5782,205,1,1
5783,205,1,2
5784,205,1,3
5785,205,3,2
5786,205,0,0
5787,206,1,1
5788,206,1,1
5789,206,0,0
5790,206,2,2
5791,206,3,1
5792,206,0,0
5793,207,2,0
5794,207,0,1
5795,207,4,1
5796,207,1,0
5797,207,4,0
5798,208,0,1
5799,208,0,1
5800,208,1,1
5801,208,0,2
5802,208,2,0
5803,209,0,1
5804,210,0,0
5805,210,2,1
5806,213,1,0
5807,213,3,1
5808,214,2,1
5809,214,0,0
5810,214,0,0
5811,214,1,0
5812,215,1,1
5813,215,0,1
5814,216,2,0
5815,216,2,0
5816,216,2,0
5817,216,2,1
5818,216,0,0
5819,216,1,2
5820,216,0,1
5821,216,1,0
5822,216,1,2
5823,216,2,0
5824,216,2,0
5825,218,0,1
5826,218,1,4
5827,218,1,0
5828,218,3,0
5829,218,2,2
5830,218,2,0
5831,218,2,1
5832,218,1,2
5833,219,4,0
5834,219,3,0
5835,219,1,0
5836,219,1,1
5837,220,2,0
5838,220,1,0
5839,220,3,1
5840,221,2,1
5841,221,4,0
5842,221,7,0
5843,221,3,0
5844,221,1,0
5845,221,1,0
5846,222,1,3
5847,223,1,0
5848,223,3,0
5849,223,4,1
5850,225,5,1
5851,225,2,1
5852,227,1,1
5853,227,0,1
5854,227,0,1
5855,28,3,1
5856,41,3,1
5857,131,1,0
5858,190,1,5
5859,43,3,0
5860,68,1,2
5861,218,1,3
5862,77,3,0
5863,196,2,1
5864,82,4,0
5865,21,2,1
5866,28,0,0
5867,165,1,1
5868,13,2,3
5869,35,0,4
5870,190,0,2
5871,106,0,0
5872,218,2,1
5873,93,1,2
5874,104,0,1
5875,196,2,5
5876,82,2,2
5877,21,1,0
5878,187,2,4
5879,13,0,3
5880,35,1,4
5881,49,1,3
5882,141,2,0
5883,47,0,0
5884,104,0,1
5885,106,1,4
5886,65,0,0
5887,93,0,3
5888,146,2,3
5889,3,1,1
5890,160,2,1
5891,187,0,1
5892,28,1,1
5893,43,2,0
5894,47,1,1
5895,141,2,1
5896,77,2,0
5897,82,2,1
5898,10,1,0
5899,28,2,1
5900,77,0,1
5901,10,1,0
5902,141,0,0
5903,28,1,7
5904,141,0,0
5905,28,0,3
5906,82,1,0
5907,53,2,0
5908,56,4,1
5909,57,2,2
5910,57,1,1
5911,65,2,2
5912,66,1,0
5913,77,0,0
5914,77,2,1
5915,77,3,1
5916,77,7,0
5917,79,0,3
5918,1,0,1
5919,2,1,0
5920,2,3,1
5921,2,3,2
5922,2,1,0
5923,2,2,1
5924,3,2,0
5925,3,0,1
5926,3,1,0
5927,3,1,3
5928,3,0,2
5929,4,0,3
5930,4,2,3
5931,5,1,3
5932,5,0,6
5933,5,1,1
5934,5,5,0
5935,5,2,2
5936,6,7,0
5937,6,0,2
5938,6,1,3
5939,7,0,1
5940,9,0,0
5941,9,1,0
5942,9,1,1
5943,9,2,1
5944,9,2,2
5945,9,4,0
5946,10,1,0
5947,10,1,1
5948,10,0,0
5949,10,1,0
5950,10,0,0
5951,10,2,1
5952,10,1,1
5953,10,2,0
5954,10,0,2
5955,10,3,0
5956,10,2,2
5957,10,1,0
5958,11,5,0
5959,11,1,1
5960,11,1,0
5961,11,1,2
5962,11,0,0
5963,12,4,0
5964,13,5,0
5965,13,2,0
5966,13,3,0
5967,13,1,3
5968,13,0,6
5969,13,1,0
5970,13,2,1
5971,13,4,1
5972,13,2,0
5973,14,1,2
5974,14,2,0
5975,14,0,2
5976,14,3,1
5977,14,1,1
5978,15,2,1
5979,15,4,1
5980,15,0,1
5981,15,4,0
5982,15,2,0
5983,16,1,0
5984,17,2,1
5985,17,0,3
5986,17,1,3
5987,18,0,0
5988,18,1,2
5989,19,1,0
5990,19,1,0
5991,19,0,0
5992,20,0,0
5993,20,2,0
5994,20,1,2
5995,20,0,2
5996,21,4,0
5997,21,1,1
5998,21,1,0
5999,21,0,2
6000,21,0,1
6001,21,1,0
6002,21,2,2
6003,21,1,1
6004,22,1,1
6005,22,2,1
6006,22,8,1
6007,22,1,0
6008,23,2,3
6009,23,0,0
6010,23,1,0
6011,24,2,1
6012,24,4,2
6013,24,3,0
6014,25,1,1
6015,25,1,0
6016,25,0,1
6017,25,2,2
6018,25,0,0
6019,25,1,0
6020,25,5,1
6021,25,0,1
6022,26,1,0
6023,26,3,0
6024,26,5,0
6025,26,1,3
6026,26,2,0
6027,26,4,0
6028,26,0,0
6029,27,2,0
6030,27,4,2
6031,27,0,0
6032,28,1,0
6033,28,3,1
6034,29,0,4
6035,31,2,4
6036,31,1,2
6037,31,2,0
6038,31,1,0
6039,31,2,2
6040,32,2,1
6041,32,1,1
6042,32,2,1
6043,32,2,0
6044,33,0,1
6045,34,1,4
6046,35,3,0
6047,35,4,2
6048,35,1,0
6049,35,3,0
6050,35,5,0
6051,35,1,0
6052,36,6,1
6053,36,2,1
6054,36,1,3
6055,36,0,1
6056,36,0,3
6057,36,0,1
6058,37,0,1
6059,37,2,1
6060,37,0,1
6061,38,1,4
6062,38,7,0
6063,38,2,1
6064,39,2,1
6065,39,0,2
6066,39,0,1
6067,40,2,1
6068,41,0,1
6069,41,0,0
6070,41,0,4
6071,41,2,5
6072,41,3,1
6073,41,3,0
6074,41,1,2
6075,41,1,1
6076,41,2,0
6077,42,1,2
6078,42,1,1
6079,42,2,2
6080,42,0,0
6081,43,1,7
6082,43,0,1
6083,43,0,1
6084,43,1,2
6085,43,1,0
6086,43,4,0
6087,43,3,1
6088,43,4,2
6089,43,2,0
6090,43,2,1
6091,43,3,0
6092,44,4,1
6093,45,1,2
6094,45,3,1
6095,45,3,0
6096,45,2,0
6097,46,1,2
6098,47,0,0
6099,47,1,1
6100,47,2,0
6101,47,2,2
6102,47,0,2
6103,47,6,2
6104,47,0,2
6105,47,1,3
6106,47,0,2
6107,48,0,2
6108,48,4,0
6109,48,2,0
6110,48,0,2
6111,48,1,4
6112,48,3,1
6113,49,0,1
6114,49,1,0
6115,49,1,1
6116,49,1,1
6117,49,4,1
6118,50,4,2
6119,50,2,3
6120,50,1,0
6121,51,1,1
6122,51,3,0
6123,51,1,2
6124,52,2,1
6125,52,0,0
6126,53,3,0
6127,53,4,0
6128,56,2,1
6129,56,1,0
6130,57,0,0
6131,58,4,2
6132,59,2,0
6133,59,1,3
6134,60,3,0
6135,60,0,2
6136,60,3,0
6137,60,0,1
6138,64,1,2
6139,65,2,2
6140,65,2,0
6141,65,2,4
6142,65,1,0
6143,65,0,2
6144,65,3,1
6145,66,2,0
6146,67,2,0
6147,67,1,0
6148,67,4,1
6149,67,1,0
6150,67,2,0
6151,67,2,0
6152,68,1,0
6153,68,0,3
6154,68,4,0
6155,69,2,0
6156,69,3,1
6157,70,0,0
6158,71,0,1
6159,71,1,0
6160,72,2,2
6161,72,1,1
6162,74,4,1
6163,74,2,1
6164,75,1,2
6165,75,2,2
6166,76,0,0
6167,76,2,0
6168,77,7,0
6169,77,0,5
6170,79,1,2
6171,80,3,0
6172,81,0,1
6173,81,1,1
6174,82,1,0
6175,82,2,0
6176,82,0,1
6177,82,2,0
6178,83,1,1
6179,83,1,2
6180,83,1,0
6181,84,1,1
6182,84,0,0
6183,84,1,2
6184,84,1,2
6185,85,1,0
6186,85,0,0
6187,85,4,0
6188,87,2,0
6189,87,2,2
6190,87,0,1
6191,87,3,0
6192,87,0,1
6193,87,1,1
6194,89,1,0
6195,90,1,1
6196,91,2,1
6197,91,1,0
6198,91,0,1
6199,91,2,1
6200,91,2,2
6201,91,2,0
6202,92,1,0
6203,92,2,0
6204,92,1,1
6205,93,2,2
6206,93,6,0
6207,93,0,4
6208,93,3,0
6209,93,0,0
6210,94,1,1
6211,95,0,2
6212,95,5,1
6213,95,1,1
6214,95,2,1
6215,96,2,1
6216,96,0,2
6217,96,5,2
6218,96,1,0
6219,96,1,0
6220,96,2,0
6221,97,1,0
6222,98,2,1
6223,98,1,1
6224,98,0,0
6225,98,2,3
6226,99,1,0
6227,99,2,2
6228,99,10,0
6229,99,1,3
6230,99,0,0
6231,99,3,1
6232,99,0,2
6233,99,0,1
6234,99,2,1
6235,99,0,2
6236,100,2,1
6237,100,1,1
6238,100,1,1
6239,100,0,0
6240,100,0,3
6241,100,2,1
6242,100,3,1
6243,100,2,0
6244,101,4,1
6245,101,4,2
6246,101,5,0
6247,101,3,0
6248,101,2,1
6249,103,6,0
6250,103,1,1
6251,103,1,1
6252,103,0,0
6253,103,1,0
6254,104,2,0
6255,104,3,0
6256,104,10,0
6257,104,1,2
6258,104,1,1
6259,104,0,2
6260,104,1,0
6261,105,3,0
6262,105,1,2
6263,105,0,2
6264,105,3,1
6265,105,1,1
6266,105,2,1
6267,105,0,0
6268,105,1,1
6269,106,2,1
6270,106,2,2
6271,106,1,1
6272,106,4,0
6273,106,1,1
6274,106,0,3
6275,106,4,0
6276,106,3,0
6277,106,1,0
6278,107,2,2
6279,107,2,2
6280,107,0,3
6281,107,2,0
6282,107,1,2
6283,107,3,0
6284,107,1,2
6285,107,2,1
6286,107,2,2
6287,107,4,2
6288,108,2,1
6289,108,0,0
6290,108,4,0
6291,108,5,2
6292,108,4,1
6293,109,2,1
6294,109,1,1
6295,109,1,4
6296,109,3,0
6297,110,3,1
6298,110,1,1
6299,110,1,3
6300,110,2,0
6301,111,0,3
6302,112,0,3
6303,112,0,2
6304,113,0,1
6305,113,0,0
6306,113,1,2
6307,113,1,2
6308,113,2,0
