id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
4750,218,0,1
4751,117,2,3
4752,119,0,1
4753,164,1,1
4754,181,1,1
4755,45,1,1
4756,226,10,0
4757,48,0,0
4758,191,2,0
4759,119,0,3
4760,164,2,1
4761,181,2,3
4762,21,0,1
4763,26,0,2
4764,177,1,2
4765,71,2,3
4766,181,2,1
4767,5,1,2
4768,75,3,0
4769,163,1,2
4770,27,2,0
4771,108,0,2
4772,45,0,4
4773,115,2,0
4774,202,0,11
4775,31,2,0
4776,49,2,4
4777,47,2,1
4778,86,3,0
4779,153,0,1
4780,204,0,3
4781,215,1,3
4782,20,0,0
4783,149,0,0
4784,181,2,2
4785,27,1,1
4786,88,1,1
4787,108,0,2
4788,123,2,2
4789,5,0,2
4790,11,0,0
4791,121,0,3
4792,163,1,3
4793,6,0,0
4794,78,0,5
4795,227,3,2
4796,17,1,0
4797,98,1,2
4798,105,0,1
4799,15,1,3
4800,68,0,4
4801,222,1,1
4802,53,1,2
4803,103,3,1
4804,131,1,1
4805,174,0,5
4806,47,1,1
4807,86,0,0
4808,130,0,4
4809,204,2,2
4810,215,1,0
4811,10,2,0
4812,25,0,2
4813,41,2,3
4814,43,3,1
4815,25,4,1
4816,65,4,0
4817,217,5,1
4818,14,0,1
4819,15,3,1
4820,148,0,1
4821,222,1,3
4822,112,1,0
4823,117,0,7
4824,119,1,3
4825,181,1,4
4826,5,1,6
4827,11,2,1
4828,53,0,3
4829,140,0,2
4830,112,1,2
4831,117,2,2
4832,119,3,4
4833,159,1,2
4834,6,0,2
4835,145,0,5
4836,21,0,0
4837,26,0,3
4838,189,2,1
4839,109,1,1
4840,186,0,7
4841,218,0,1
4842,20,0,1
4843,103,2,0
4844,131,0,5
4845,115,0,1
4846,126,1,0
4847,202,2,1
4848,21,1,2
4849,26,2,3
4850,118,0,1
4851,189,0,4
4852,71,1,6
4853,159,2,1
4854,164,1,1
4855,189,2,1
4856,20,7,0
4857,149,3,2
4858,174,6,1
4859,13,2,2
4860,56,2,0
4861,82,0,3
4862,212,1,1
4863,109,0,0
4864,173,0,1
4865,218,3,0
4866,26,0,0
4867,118,1,4
4868,171,0,0
4869,177,1,2
4870,181,2,1
4871,23,3,1
4872,48,2,2
4873,31,0,4
4874,95,0,0
4875,127,4,3
4876,52,4,0
4877,76,5,0
4878,102,4,0
4879,206,0,3
4880,115,2,0
4881,226,2,2
4882,17,1,1
4883,47,1,1
4884,86,2,2
4885,130,1,0
4886,153,3,1
4887,215,2,0
4888,88,5,2
4889,108,0,0
4890,123,0,3
4891,135,2,2
4892,2,1,1
4893,57,2,0
4894,83,0,0
4895,195,7,0
4896,32,1,1
4897,37,7,0
4898,2,1,1
4899,57,0,2
4900,107,1,3
4901,206,0,8
4902,47,0,8
4903,86,0,8
4904,130,0,7
4905,153,0,3
4906,204,1,0
4907,10,0,8
4908,13,0,3
4909,28,0,10
4910,43,4,2
4911,17,2,2
4912,109,0,1
4913,173,0,2
4914,186,1,4
4915,43,0,0
4916,155,1,2
4917,156,3,3
4918,217,3,0
4919,14,1,1
4920,15,0,3
4921,68,0,0
4922,45,1,0
4923,126,0,7
4924,175,1,1
4925,6,0,8
4926,78,3,0
4927,165,0,3
4928,47,2,4
4929,65,2,0
4930,155,0,1
4931,194,0,0
4932,159,1,0
4933,98,1,3
4934,105,1,3
4935,82,0,2
4936,49,0,1
4937,195,0,0
4938,158,0,1
4939,213,0,4
4940,173,2,2
4941,47,0,3
4942,204,0,2
4943,155,0,1
4944,6,0,0
4945,82,2,0
4946,98,0,2
4947,13,0,2
4948,49,0,0
4949,213,4,0
4950,205,1,3
4951,195,2,0
4952,158,2,1
4953,81,3,0
4954,204,0,2
4955,68,2,2
4956,6,1,1
4957,10,0,0
4958,130,1,2
4959,13,2,2
4960,103,2,0
4961,28,4,1
4962,189,1,0
4963,76,2,0
4964,205,0,1
4965,130,1,2
4966,194,0,2
4967,65,0,1
4968,140,0,1
4969,13,0,1
4970,213,0,0
4971,82,0,3
4972,76,3,1
4973,10,1,1
4974,213,0,3
4975,76,1,0
4976,159,0,0
4977,103,2,0
4978,76,1,0
4979,159,1,3
4980,76,1,1
4981,48,1,1
4982,177,0,4
4983,177,1,1
4984,186,1,1
4985,215,1,1
4986,215,0,0
4987,48,0,1
4988,140,3,1
4989,202,1,2
4990,186,2,0
4991,53,0,0
4992,196,2,1
4993,170,0,4
4994,219,1,7
4995,25,3,2
4996,41,0,2
4997,124,0,5
4998,199,1,2
4999,43,1,2
5000,65,0,4
5001,217,1,1
5002,207,1,1
5003,155,1,3
5004,156,2,0
5005,137,2,3
5006,10,5,0
5007,28,3,0
5008,220,2,1
5009,122,0,7
5010,197,0,9
5011,209,3,0
5012,184,1,0
5013,93,1,4
5014,156,0,1
5015,220,2,0
5016,46,0,4
5017,141,4,0
5018,142,4,1
5019,209,3,0
5020,219,1,0
5021,179,3,0
5022,64,0,3
5023,207,0,3
5024,113,0,3
5025,196,1,0
5026,151,0,0
5027,110,0,2
5028,106,0,1
5029,96,0,5
5030,201,0,2
5031,44,2,1
5032,17,2,0
5033,224,1,4
5034,146,0,7
5035,42,1,3
5036,150,0,1
5037,46,0,3
5038,74,2,2
5039,74,0,5
5040,74,0,2
5041,219,1,1
5042,132,0,6
5043,139,0,2
5044,99,1,2
5045,180,0,2
5046,65,0,2
5047,217,0,2
5048,28,0,2
5049,155,2,2
5050,190,1,0
5051,183,2,2
5052,203,1,1
5053,89,3,0
5054,152,1,0
5055,199,1,8
5056,4,1,1
5057,141,1,0
5058,203,0,3
5059,219,0,6
5060,161,1,1
5061,1,2,2
5062,97,1,0
5063,74,1,2
5064,141,0,2
5065,218,0,0
5066,18,0,0
5067,180,4,0
5068,120,0,2
5069,224,1,2
5070,4,4,1
5071,219,1,0
5072,34,1,0
5073,93,0,0
5074,141,1,2
5075,197,1,0
5076,221,4,1
5077,25,0,3
5078,41,1,1
5079,198,0,2
5080,142,0,1
5081,170,1,3
5082,183,1,2
5083,10,0,4
5084,25,3,1
5085,214,1,5
5086,125,1,2
5087,201,1,4
5088,23,1,2
5089,144,0,6
5090,20,1,1
5091,49,1,2
5092,98,1,1
5093,98,2,3
5094,109,1,2
5095,146,1,0
5096,173,1,2
5097,196,0,2
5098,65,3,0
5099,127,1,1
5100,194,0,4
5101,79,3,0
5102,115,1,3
5103,175,1,0
5104,20,0,2
5105,68,2,0
5106,23,4,0
5107,144,0,2
5108,212,0,3
5109,67,1,1
5110,12,0,6
5111,50,0,1
5112,65,1,1
5113,155,1,0
5114,217,0,2
5115,206,1,1
5116,9,0,1
5117,42,0,1
5118,99,0,3
5119,161,0,1
5120,76,3,1
5121,176,3,0
5122,117,1,1
5123,29,0,3
5124,104,1,6
5125,13,3,0
5126,105,1,0
5127,105,5,2
5128,150,1,0
5129,201,1,3
5130,59,2,0
5131,215,0,4
5132,68,2,1
5133,11,2,2
5134,71,3,2
5135,189,1,1
5136,130,3,0
5137,167,1,3
5138,6,0,1
5139,144,0,1
5140,212,1,1
5141,38,3,0
5142,204,2,3
5143,41,1,2
5144,155,1,0
5145,156,2,0
5146,217,5,2
5147,11,0,1
5148,71,2,2
5149,48,3,0
5150,122,4,0
5151,136,0,0
5152,10,1,2
5153,25,0,3
5154,43,1,3
5155,16,0,1
5156,103,0,2
5157,33,1,2
5158,178,2,1
5159,205,1,0
5160,32,0,7
5161,178,0,1
5162,205,0,2
5163,37,0,1
5164,129,0,0
5165,200,3,0
5166,92,0,0
5167,104,1,0
5168,130,3,2
5169,169,1,0
5170,35,0,0
5171,129,4,1
5172,200,1,0
5173,24,0,0
5174,45,1,1
5175,126,1,4
5176,191,0,8
5177,10,2,0
5178,28,4,1
5179,43,0,1
5180,13,2,1
5181,99,1,1
5182,161,2,1
5183,155,1,3
5184,217,0,1
5185,40,1,1
5186,126,0,3
5187,191,2,1
5188,67,3,1
5189,84,0,5
5190,91,1,4
5191,192,0,1
5192,27,1,0
5193,122,3,1
5194,136,3,2
5195,5,0,3
5196,68,3,1
5197,107,0,2
5198,9,2,3
5199,86,3,0
5200,204,2,1
5201,215,0,2
5202,103,1,3
5203,182,1,1
5204,58,0,1
5205,66,1,2
5206,123,4,0
5207,127,2,1
5208,56,1,3
5209,66,0,0
5210,123,1,1
5211,19,1,2
5212,91,1,1
5213,143,0,3
5214,25,0,5
5215,41,0,0
5216,43,3,2
5217,56,2,3
5218,58,2,1
5219,123,1,2
5220,7,0,2
5221,47,0,3
5222,91,0,4
5223,153,0,3
5224,192,0,1
5225,107,1,0
5226,145,3,1
5227,179,1,8
5228,185,1,4
5229,189,3,4
5230,206,1,6
5231,128,2,0
5232,165,0,1
5233,14,1,2
5234,163,1,1
5235,219,0,4
5236,15,1,3
5237,81,1,6
5238,176,0,1
5239,82,0,3
5240,114,0,2
5241,116,2,5
5242,3,0,0
5243,115,1,4
5244,175,1,4
5245,31,1,6
5246,52,0,1
5247,100,0,2
5248,164,0,4
5249,222,1,2
5250,78,1,2
5251,114,0,2
5252,116,1,0
5253,131,1,1
5254,195,2,1
5255,47,3,0
5256,210,2,0
5257,50,2,0
5258,168,3,1
5259,204,3,0
5260,215,1,5
5261,108,4,0
5262,138,1,0
5263,227,0,4
5264,192,0,3
5265,47,0,0
5266,61,0,0
5267,67,0,3
5268,192,3,1
5269,36,0,0
5270,104,5,2
5271,130,1,1
5272,160,1,2
5273,2,0,2
5274,57,0,2
5275,121,1,2
5276,174,0,1
5277,109,1,0
5278,146,1,3
5279,196,2,0
5280,214,1,2
5281,13,1,5
5282,42,0,0
5283,161,0,1
5284,52,1,3
5285,195,1,1
5286,80,0,0
5287,133,0,4
5288,16,1,4
5289,36,0,1
5290,92,1,2
5291,130,0,1
5292,17,1,0
5293,150,2,2
5294,201,0,0
5295,218,1,2
5296,146,1,1
5297,186,1,1
5298,207,1,2
5299,5,0,2
5300,213,0,1
5301,88,0,3
5302,138,3,2
5303,227,0,2
5304,98,0,1
5305,196,1,2
5306,214,1,2
5307,83,2,1
5308,102,2,1
5309,173,2,1
5310,180,6,0
5311,218,0,1
5312,78,0,0
5313,82,2,0
5314,116,0,0
5315,3,4,0
5316,79,1,2
5317,175,0,1
5318,78,0,4
5319,82,1,1
5320,114,1,1
5321,81,2,0
5322,14,5,0
5323,73,0,0
5324,83,0,0
5325,102,0,3
5326,131,2,1
5327,140,0,0
5328,174,1,1
5329,27,1,0
5330,48,2,0
5331,136,2,0
5332,56,4,0
5333,58,0,0
5334,66,3,0
5335,40,2,1
5336,45,3,1
5337,191,0,3
5338,94,0,2
5339,159,1,4
5340,72,2,1
5341,135,1,1
5342,165,1,1
5343,35,0,2
5344,37,2,5
5345,200,0,5
5346,22,0,2
5347,36,1,2
5348,92,0,2
5349,104,0,0
5350,102,2,1
5351,112,0,1
5352,31,0,1
5353,100,1,5
5354,192,1,4
5355,72,0,4
5356,128,0,2
5357,165,0,0
5358,27,0,2
5359,48,1,1
5360,122,0,2
5361,88,1,5
5362,108,2,1
5363,227,2,0
5364,95,2,0
5365,142,0,2
5366,219,0,1
5367,74,3,2
5368,141,1,0
5369,61,0,0
5370,6,0,1
5371,23,2,1
5372,212,3,1
5373,69,0,0
5374,179,1,1
5375,185,1,0
5376,106,3,0
5377,186,0,1
5378,186,1,4
5379,207,1,2
5380,53,1,0
5381,171,1,4
5382,95,2,2
5383,140,0,0
5384,17,2,3
5385,105,0,8
5386,201,0,1
5387,67,0,1
5388,28,0,3
5389,156,1,2
5390,220,0,6
5391,10,0,2
5392,43,0,2
5393,220,0,3
5394,53,0,2
5395,182,2,0
5396,2,0,2
5397,57,0,2
5398,60,1,5
5399,92,0,0
5400,13,1,0
5401,17,1,1
5402,42,2,1
5403,99,3,1
5404,105,6,0
5405,218,0,3
5406,76,0,2
5407,118,0,3
5408,75,1,0
5409,222,1,1
5410,128,0,2
5411,135,1,6
5412,22,0,3
5413,86,2,2
5414,208,0,0
5415,36,0,1
5416,53,0,2
5417,158,0,0
5418,181,0,1
5419,98,1,1
5420,113,0,0
5421,180,1,1
5422,186,1,1
5423,218,3,2
5424,149,3,0
5425,3,2,1
5426,79,2,2
5427,115,2,0
5428,73,1,2
5429,118,0,2
5430,32,1,0
5431,33,1,2
5432,205,1,1
5433,69,0,1
5434,145,0,5
5435,185,1,1
5436,113,1,5
5437,173,0,1
5438,218,3,1
5439,148,0,3
5440,158,1,3
5441,148,0,6
5442,181,0,1
5443,69,1,1
5444,145,1,1
5445,179,0,2
5446,106,0,3
5447,146,1,4
5448,207,1,1
5449,214,0,0
5450,11,2,3
5451,26,1,2
5452,40,0,2
5453,45,2,1
5454,126,0,2
5455,47,0,1
5456,67,0,7
5457,90,2,2
5458,91,0,2
5459,202,2,2
5460,226,0,0
5461,94,2,4
5462,159,0,3
5463,112,0,2
5464,119,0,2
5465,98,0,2
5466,109,0,1
5467,214,2,2
5468,35,0,1
5469,37,2,2
5470,129,0,1
5471,17,0,2
5472,105,1,0
5473,150,0,1
5474,193,0,1
5475,226,1,1
5476,24,2,3
5477,50,1,1
5478,86,2,3
5479,215,1,1
5480,32,1,1
5481,33,0,0
5482,178,1,0
5483,21,1,4
5484,26,1,1
5485,106,2,0
5486,146,0,2
5487,186,1,0
5488,168,0,2
5489,6,1,3
5490,19,1,2
5491,50,1,0
5492,86,0,2
5493,204,0,1
5494,213,2,1
5495,26,7,0
5496,206,15,0
5497,82,0,3
5498,126,0,2
5499,191,1,4
5500,10,1,1
5501,28,0,0
5502,65,0,5
5503,220,1,2
5504,21,1,0
5505,159,3,0
5506,189,0,2
5507,206,0,7
5508,41,1,2
5509,155,0,0
5510,156,0,1
5511,220,4,0
5512,52,1,0
5513,80,1,4
5514,100,0,1
5515,133,3,2
5516,48,1,0
5517,88,1,5
5518,123,0,4
5519,78,3,3
5520,135,2,0
5521,202,0,16
5522,25,0,3
5523,65,0,0
5524,217,1,8
5525,220,0,0
5526,25,2,2
5527,41,4,1
5528,65,0,0
5529,156,0,2
5530,67,0,2
5531,92,1,4
5532,130,7,1
5533,204,2,6
5534,215,0,0
5535,217,0,2
5536,32,1,0
5537,88,3,1
5538,123,0,2
5539,20,4,1
5540,213,4,0
5541,31,2,0
5542,80,0,3
5543,100,1,1
5544,133,0,1
5545,148,0,4
5546,158,1,4
5547,171,1,5
5548,181,0,2
5549,2,7,0
5550,94,4,0
5551,159,1,5
5552,194,0,1
5553,10,1,1
5554,28,0,0
5555,155,0,5
5556,217,3,0
5557,3,1,2
5558,165,0,1
5559,226,0,3
5560,47,0,2
5561,92,1,12
5562,130,3,2
5563,204,0,4
5564,215,2,0
5565,5,1,0
5566,20,0,3
5567,49,0,7
5568,213,4,0
5569,11,1,0
5570,21,2,0
5571,26,0,5
5572,76,1,1
5573,118,1,6
5574,176,0,1
5575,117,0,4
5576,164,4,1
5577,222,1,4
5578,14,0,3
5579,73,1,0
5580,100,1,1
5581,118,0,5
5582,163,0,5
5583,35,2,2
5584,135,0,9
5585,202,2,1
5586,103,0,4
5587,133,2,0
5588,15,2,0
5589,75,3,5
5590,117,1,0
5591,23,0,3
5592,126,1,1
5593,191,0,3
5594,102,0,0
5595,112,0,1
5596,119,0,3
5597,213,2,3
5598,32,3,1
5599,48,2,0
5600,123,0,3
5601,47,1,3
5602,67,0,0
5603,130,4,0
5604,204,0,1
5605,215,4,3
5606,127,1,1
5607,159,1,0
5608,194,1,2
5609,140,2,0
5610,149,3,0
5611,173,1,0
5612,186,0,1
5613,214,0,3
5614,31,0,4
5615,76,1,3
5616,80,3,1
5617,103,0,0
5618,133,1,1
5619,83,6,0
5620,112,1,0
5621,119,0,1
5622,131,3,2
5623,31,1,1
5624,52,1,1
5625,100,0,1
5626,13,2,3
5627,17,2,1
5628,161,2,0
5629,20,1,3
5630,49,2,3
5631,68,0,2
5632,136,1,4
5633,145,1,1
5634,205,2,0
5635,119,2,0
5636,131,2,4
5637,195,0,3
5638,15,2,2
5639,75,1,4
5640,164,0,7
5641,222,1,1
5642,76,0,0
5643,163,1,0
5644,176,0,0
5645,112,0,0
5646,195,0,0
5647,95,2,2
5648,149,0,0
5649,32,0,2
5650,48,0,0
5651,88,1,4
5652,23,3,1
5653,82,0,1
5654,191,1,0
5655,2,0,2
5656,57,0,5
5657,194,1,2
5658,47,2,1
5659,67,1,1
5660,92,2,2
5661,204,1,4
5662,215,2,1
5663,83,1,3
5664,119,0,1
5665,195,3,1
5666,52,1,2
5667,80,2,1
5668,103,3,1
5669,35,0,1
5670,78,3,0
5671,202,0,4
5672,108,0,0
5673,145,2,1
5674,205,1,0
5675,121,1,0
5676,149,1,0
5677,174,0,2
5678,17,0,1
5679,108,0,1
5680,136,0,1
5681,205,0,3
5682,98,0,2
5683,173,0,7
5684,214,0,4
5685,158,4,1
5686,181,0,3
5687,182,0,4
5688,121,1,2
5689,174,3,1
5690,10,1,0
5691,25,2,1
5692,41,0,1
5693,43,1,5
5694,25,1,0
5695,41,0,1
5696,65,0,3
5697,217,6,0
5698,148,4,0
5699,171,3,0
5700,181,1,1
5701,26,1,0
5702,94,0,2
5703,127,1,3
5704,194,0,1
5705,13,0,0
5706,14,1,2
5707,73,0,4
5708,176,0,2
5709,15,0,12
5710,81,3,1
5711,117,0,5
5712,182,1,3
5713,3,0,3
5714,66,1,5
5715,226,1,0
5716,148,0,2
5717,182,1,0
5718,17,3,0
5719,146,0,0
5720,214,1,6
5721,95,2,1
5722,121,1,1
5723,140,1,0
5724,14,0,2
5725,76,0,1
5726,163,3,3
5727,53,1,2
5728,171,0,2
5729,182,0,2
5730,53,0,1
5731,158,0,1
5732,164,0,3
5733,171,0,0
5734,98,0,0
5735,146,1,1
5736,173,2,1
5737,21,1,2
5738,71,0,1
5739,206,0,2
5740,23,0,3
5741,82,0,3
5742,126,0,3
5743,2,2,1
5744,57,2,2
5745,127,0,10
5746,83,1,4
5747,102,0,6
5748,131,0,0
5749,35,1,0
5750,78,2,3
5751,135,0,4
5752,47,0,0
5753,67,2,1
5754,92,3,1
5755,130,0,0
5756,215,0,0
5757,108,2,2
5758,136,1,3
5759,145,0,2
5760,11,0,1
5761,71,0,4
5762,189,0,2
5763,5,0,0
5764,68,0,0
5765,83,0,1
5766,107,1,1
5767,186,1,0
5768,47,0,0
5769,67,0,1
5770,92,2,1
5771,130,0,2
5772,204,1,2
5773,10,0,1
5774,28,2,2
5775,43,0,2
5776,47,1,2
5777,155,0,4
5778,17,0,3
5779,105,0,1
5780,161,0,7
5781,43,0,3
5782,155,0,1
5783,156,0,1
5784,217,0,1
5785,75,0,3
5786,81,1,4
5787,164,1,1
5788,3,1,0
5789,66,1,0
5790,165,0,2
5791,130,1,1
5792,76,0,0
5793,145,0,1
5794,182,1,0
5795,13,0,4
5796,82,1,0
5797,155,1,1
5798,35,0,1
5799,57,0,2
5800,181,1,1
5801,41,1,0
5802,217,3,0
5803,195,1,0
5804,130,2,0
5805,145,1,2
5806,3,0,0
5807,176,1,0
5808,57,2,1
5809,13,1,1
5810,105,0,1
5811,142,1,1
5812,155,2,0
5813,195,0,1
5814,92,0,2
5815,185,2,1
5816,10,2,0
5817,217,1,0
5818,176,1,2
5819,81,1,0
5820,68,1,0
5821,140,2,1
5822,105,3,1
5823,142,0,0
5824,103,2,3
5825,189,2,1
5826,28,0,0
5827,92,0,0
5828,130,1,3
5829,68,1,4
5830,41,0,3
5831,181,1,2
5832,105,0,0
5833,159,0,1
5834,28,1,2
5835,82,1,1
5836,81,4,0
5837,189,1,0
5838,140,3,2
5839,189,1,0
5840,81,3,2
5841,189,1,0
5842,186,0,3
5843,48,3,1
5844,146,0,2
5845,159,0,2
5846,215,0,1
5847,186,2,2
5848,48,2,4
5849,146,3,2
5850,215,2,0
5851,83,1,1
5852,3,2,1
5853,82,2,1
5854,186,1,0
5855,152,3,0
5856,46,3,2
5857,203,1,0
5858,60,0,0
5859,51,1,1
5860,91,2,2
5861,210,0,1
5862,25,0,1
5863,41,0,4
5864,168,6,0
5865,150,0,2
5866,201,0,1
5867,208,3,0
5868,98,3,1
5869,161,0,0
5870,113,2,1
5871,151,0,1
5872,24,0,1
5873,90,0,0
5874,204,1,1
5875,84,1,2
5876,86,1,8
5877,134,0,1
5878,169,1,2
5879,19,2,4
5880,90,0,3
5881,204,1,0
5882,43,4,0
5883,210,1,0
5884,114,4,1
5885,111,1,0
5886,160,3,0
5887,167,1,0
5888,168,4,1
5889,60,0,7
5890,67,1,2
5891,192,1,2
5892,200,0,3
5893,155,2,1
5894,156,2,1
5895,99,2,2
5896,111,0,0
5897,180,7,1
5898,10,0,3
5899,220,1,4
5900,136,0,2
5901,172,2,1
5902,170,1,1
5903,9,0,3
5904,91,2,1
5905,210,1,2
5906,193,2,4
5907,138,0,2
5908,143,3,1
5909,153,0,3
5910,7,2,0
5911,38,0,3
5912,67,1,0
5913,192,2,1
5914,139,2,0
5915,156,1,3
5916,220,0,2
5917,38,1,4
5918,60,0,2
5919,192,0,2
5920,122,0,0
5921,165,1,1
5922,184,0,1
5923,22,0,0
5924,86,0,4
5925,169,2,2
5926,22,1,0
5927,84,1,0
5928,169,1,1
5929,202,1,2
5930,19,0,1
5931,24,0,2
5932,204,0,1
5933,9,0,2
5934,51,1,1
5935,210,1,1
5936,173,0,1
5937,214,1,2
5938,17,1,1
5939,98,0,0
5940,161,3,2
5941,207,0,1
5942,17,2,2
5943,97,3,1
5944,125,1,1
5945,42,0,0
5946,106,0,2
5947,224,3,0
5948,146,0,3
5949,199,2,2
5950,42,3,0
5951,99,0,3
5952,139,1,2
5953,180,0,3
5954,178,1,3
5955,113,1,1
5956,157,3,1
5957,186,0,2
5958,214,3,0
5959,218,3,0
5960,34,2,0
5961,42,3,1
5962,18,1,1
5963,109,1,4
5964,186,0,2
5965,214,2,0
5966,33,0,4
5967,221,0,0
5968,69,0,1
5969,180,1,1
5970,198,1,3
5971,98,0,2
5972,137,0,3
5973,22,3,2
5974,44,2,1
5975,132,2,0
5976,150,1,2
5977,58,1,0
5978,64,0,1
5979,106,0,2
5980,59,3,0
5981,153,7,3
5982,105,1,2
5983,199,1,2
5984,218,0,2
5985,13,1,2
5986,137,1,4
5987,173,1,0
5988,18,0,0
5989,1,2,2
5990,201,0,0
5991,59,0,4
5992,143,1,4
5993,65,0,4
5994,217,0,1
5995,155,2,1
5996,109,0,2
5997,190,2,3
5998,36,4,1
5999,167,2,0
6000,168,0,1
6001,17,1,1
6002,97,1,2
6003,98,0,0
6004,221,1,2
6005,70,0,0
6006,36,1,2
6007,160,2,1
6008,168,2,0
6009,12,0,1
6010,36,1,1
6011,160,0,0
6012,167,1,3
6013,22,1,1
6014,84,3,2
6015,86,3,0
6016,4,1,0
6017,203,0,6
6018,45,1,3
6019,13,0,1
6020,93,2,1
6021,150,0,3
6022,201,1,1
6023,108,1,2
6024,42,2,1
6025,99,1,2
6026,106,0,5
6027,124,1,1
6028,72,1,2
6029,113,2,0
6030,214,0,0
6031,157,3,1
6032,38,1,2
6033,60,0,8
6034,67,1,6
6035,56,0,2
6036,199,0,3
6037,124,1,2
6038,105,0,1
6039,196,0,1
6040,218,0,0
6041,40,1,0
6042,13,1,1
6043,150,0,2
6044,152,2,1
6045,173,2,1
6046,89,3,1
6047,46,0,0
6048,19,0,6
6049,24,1,1
6050,90,1,0
6051,97,0,3
6052,16,0,3
6053,9,0,3
6054,29,1,2
6055,51,1,1
6056,91,4,0
6057,96,3,2
6058,109,1,3
6059,186,0,1
6060,25,0,2
6061,41,0,1
6062,105,0,1
6063,110,0,0
6064,146,0,0
6065,199,0,2
6066,10,1,1
6067,25,1,0
6068,120,2,1
6069,161,1,3
6070,99,0,1
6071,52,1,3
6072,95,0,1
6073,182,2,0
6074,165,3,1
6075,71,6,0
6076,94,3,1
6077,212,0,1
6078,86,1,2
6079,104,0,4
6080,215,1,2
6081,65,2,0
6082,155,2,2
6083,217,2,1
6084,103,0,2
6085,105,1,2
6086,173,0,2
6087,81,1,3
6088,107,1,2
6089,102,1,2
6090,97,2,1
6091,80,2,0
6092,189,1,1
6093,49,1,0
6094,174,0,0
6095,126,0,1
6096,41,0,0
6097,155,0,1
6098,156,1,5
6099,217,3,1
6100,112,0,4
6101,118,0,0
6102,185,4,2
6103,11,0,2
6104,57,0,1
6105,103,1,1
6106,45,0,1
6107,56,1,6
6108,50,1,2
6109,92,3,1
6110,153,1,0
6111,205,1,2
6112,27,1,0
6113,10,5,2
6114,43,1,1
6115,106,2,4
6116,155,1,2
6117,217,0,3
6118,144,0,0
6119,67,0,2
6120,90,2,6
6121,130,1,1
6122,200,0,3
6123,121,1,4
6124,222,2,4
6125,36,3,2
6126,92,0,1
6127,153,1,2
6128,95,0,0
6129,149,0,3
6130,31,0,4
6131,127,0,1
6132,202,0,0
6133,53,2,2
6134,25,0,2
6135,41,4,2
6136,43,0,2
6137,136,0,1
6138,47,0,1
6139,90,0,2
6140,130,3,0
6141,171,0,4
6142,213,1,3
6143,179,1,0
6144,94,0,1
6145,163,2,2
6146,39,1,4
6147,100,1,2
6148,194,2,1
6149,142,2,2
6150,183,0,0
6151,76,0,2
6152,80,0,7
6153,20,2,1
6154,32,0,3
6155,135,1,0
6156,20,1,1
6157,189,0,1
6158,73,0,2
6159,194,1,1
6160,114,1,1
6161,26,2,1
6162,118,0,2
6163,9,0,3
6164,104,1,1
6165,215,0,1
6166,66,1,0
6167,47,1,2
6168,67,2,2
6169,130,2,2
6170,36,0,6
6171,50,0,3
6172,153,1,5
6173,140,1,2
6174,206,0,1
6175,149,0,2
6176,195,2,0
6177,161,1,0
6178,161,1,2
6179,186,2,0
6180,218,1,2
6181,13,3,0
6182,106,1,2
6183,150,1,3
6184,180,0,5
6185,81,1,1
6186,119,0,1
6187,164,1,1
6188,57,2,0
6189,127,1,3
6190,9,2,0
6191,86,0,0
6192,215,0,4
6193,99,1,1
6194,106,0,4
6195,150,0,1
6196,218,2,2
6197,13,0,2
6198,99,1,2
6199,14,2,5
6200,100,1,2
6201,123,0,0
6202,83,2,1
6203,117,2,1
6204,98,1,2
6205,161,0,4
6206,218,0,1
6207,191,1,3
6208,6,1,4
6209,35,3,2
6210,26,0,3
6211,118,1,0
6212,181,2,1
6213,102,2,1
6214,159,1,1
6215,49,2,1
6216,176,1,1
6217,145,0,1
6218,3,1,1
6219,11,1,0
6220,47,1,2
6221,67,2,2
6222,90,0,0
6223,68,1,1
6224,213,1,0
6225,158,0,7
6226,171,1,3
6227,48,0,2
6228,227,2,3
6229,108,1,1
6230,5,0,5
6231,206,0,3
6232,142,0,5
6233,142,0,0
6234,170,0,1
6235,183,1,1
6236,183,5,1
6237,183,2,1
6238,197,4,0
6239,78,1,2
6240,138,3,2
6241,15,2,1
6242,119,0,2
6243,182,2,3
6244,13,2,2
6245,105,2,0
6246,106,1,1
6247,201,1,0
6248,36,2,0
6249,50,1,0
6250,92,1,0
6251,74,1,2
6252,142,4,0
6253,156,3,0
6254,220,0,2
6255,10,0,0
6256,43,1,0
6257,220,1,2
6258,68,1,1
6259,131,1,3
6260,15,2,0
6261,148,0,1
6262,113,0,0
6263,186,3,0
6264,218,1,0
6265,5,0,2
6266,140,1,4
6267,15,0,1
6268,148,1,2
6269,159,1,2
6270,23,1,1
6271,197,0,0
6272,131,2,0
6273,133,1,1
6274,121,1,2
6275,176,2,0
6276,115,2,0
6277,21,2,1
6278,222,0,0
6279,37,0,1
6280,83,0,0
6281,112,0,1
6282,117,0,4
6283,52,0,2
6284,195,0,3
6285,141,0,1
6286,142,0,3
6287,154,0,1
6288,197,2,2
6289,72,0,0
6290,109,0,1
6291,113,0,2
6292,76,2,3
6293,226,2,0
6294,107,0,1
6295,2,1,2
6296,149,0,4
6297,141,0,1
6298,141,2,0
6299,142,2,0
6300,183,0,1
6301,219,3,1
